team name;player name;games;wins;win percentage;score;score per game;goals;goals per game;assists;assists per game;saves;saves per game;shots;shots per game;shots conceded;shots conceded per game;goals conceded;goals conceded per game;goals conceded while last defender;goals conceded while last defender per game;shooting percentage;bpm per game;avg boost amount per game;amount collected;amount collected per game;amount collected big pads;amount collected big pads per game;amount collected small pads;amount collected small pads per game;count collected big pads;count collected big pads per game;count collected small pads;count collected small pads per game;amount stolen;amount stolen per game;amount stolen big pads;amount stolen big pads per game;amount stolen small pads;amount stolen small pads per game;count stolen big pads;count stolen big pads per game;count stolen small pads;count stolen small pads per game;0 boost time;0 boost time per game;100 boost time;100 boost time per game;amount used while supersonic;amount used while supersonic per game;amount overfill total;amount overfill total per game;amount overfill stolen;amount overfill stolen per game;avg speed per game;total distance;total distance per game;time slow speed;time slow speed per game;time boost speed;time boost speed per game;time supersonic speed;time supersonic speed per game;time on ground;time on ground per game;time low in air;time low in air per game;time high in air;time high in air per game;time powerslide;time powerslide per game;avg powerslide time per game;count powerslide;count powerslide per game;time most back;time most back per game;time most forward;time most forward per game;time in front of ball;time in front of ball per game;time behind ball;time behind ball per game;time defensive half;time defensive half per game;time offensive half;time offensive half per game;time defensive third;time defensive third per game;time neutral third;time neutral third per game;time offensive third;time offensive third per game;avg distance to ball per game;avg distance to ball has possession per game;avg distance to ball no possession per game;avg distance to team mates per game;demos inflicted;demos inflicted per game;demos taken;demos taken per game
Guyapino & FOX | Americas F1nest & Mr. Mike Mike;DK;3;2;66.67;1664;554.67;3;1;4;1.33;7;2.33;8;2.67;14;4.67;4;1.33;3;1;37.5;357.94;51.17;6785;2261.67;4564;1521.33;2221;740.33;60;20;200;66.67;2341;780.33;1382;460.67;959;319.67;19;6.33;85;28.33;60.8;20.27;123.18;41.06;1173;391;835;278.33;256;85.33;1505.4;1598773;532924.31;539.21;179.74;450.51;150.17;136.76;45.59;709.89;236.63;387.94;129.31;28.66;9.55;22.4;7.47;0.15;153;51;504.7;168.23;585.8;195.27;282.98;94.33;843.5;281.17;606.11;202.04;520.38;173.46;438.57;146.19;362.72;120.91;325.2;108.4;2526.81;2450.09;2572.85;3369.54;7;2.33;1;0.33
Dash & lGr3asyl;Dash;1;0;0.00;483;483;0;0;3;3;2;2;2;2;10;10;5;5;2;2;0;280;51.71;1683;1683;1165;1165;518;518;17;17;46;46;440;440;310;310;130;130;4;4;12;12;21.35;21.35;46.53;46.53;58;58;559;559;101;101;1255;447308;447308;262.95;262.95;104.5;104.5;23.06;23.06;229.12;229.12;143.69;143.69;17.7;17.7;7.25;7.25;0.15;48;48;194.1;194.1;177.7;177.7;115.19;115.19;275.31;275.31;276.56;276.56;113.94;113.94;215.84;215.84;109.79;109.79;64.87;64.87;2129;2015;2270;2938;1;1;0;0
Guyapino & FOX | Americas F1nest & Mr. Mike Mike;DragonEyes9;3;2;66.67;1540;513.33;6;2;0;0;6;2;16;5.33;23;7.67;6;2;5;1.67;37.5;325.31;55.14;6297;2099;4481;1493.67;1816;605.33;61;20.33;153;51;1294;431.33;486;162;808;269.33;8;2.67;66;22;114.59;38.2;231.46;77.15;441;147;1400;466.67;222;74;1413.76;1387103;462367.66;574.87;191.62;403.86;134.62;112.13;37.38;705.36;235.12;371.48;123.83;14.02;4.67;21.82;7.27;0.13;168;56;558.3;186.1;499.7;166.57;282.97;94.32;807.89;269.3;668.86;222.95;422;140.67;531.31;177.1;290.23;96.74;269.34;89.78;2831.44;2645.92;2911.16;3573.41;1;0.33;3;1
jomal28 & Eorofuze;Eorofuze;1;1;100.00;621;621;1;1;0;0;3;3;1;1;7;7;1;1;1;1;100;350;57.84;2010;2010;1681;1681;329;329;24;24;34;34;404;404;250;250;154;154;4;4;16;16;12.45;12.45;37.16;37.16;136;136;615;615;152;152;1382;440576;440576;180.11;180.11;115.36;115.36;38.94;38.94;183.01;183.01;141.32;141.32;10.08;10.08;8.2;8.2;0.11;72;72;173.3;173.3;148.1;148.1;56.44;56.44;277.97;277.97;234.23;234.23;100.18;100.18;193.27;193.27;81.92;81.92;59.22;59.22;2050;1997;2108;3196;1;1;0;0
Guyapino & FOX | Americas F1nest & Mr. Mike Mike;EternalVector;3;0;0.00;1148;382.67;2;0.67;1;0.33;4;1.33;14;4.67;29;9.67;11;3.67;6;2;14.29;334.36;57.76;6368;2122.67;4697;1565.67;1671;557;63;21;149;49.67;1372;457.33;675;225;697;232.33;11;3.67;63;21;70.22;23.41;187.36;62.45;963;321;1640;546.67;437;145.67;1491.25;1545247;515082.34;513.07;171.02;463.99;154.66;124.77;41.59;683.42;227.81;383.51;127.84;34.91;11.64;16.55;5.52;0.15;111;37;600.4;200.13;502.6;167.53;323.65;107.88;778.19;259.4;654.09;218.03;447.73;149.24;496.49;165.5;341.08;113.69;264.28;88.09;2663.58;2303.63;2978.21;3879.55;3;1;0;0
Guyapino & FOX | Americas F1nest & Mr. Mike Mike;FOX | Americas F1nest;49;39;79.59;24602;502.08;96;1.96;47;0.96;49;1;209;4.27;281;5.73;98;2;20;0.41;45.93;288.25;48.68;87588;1787.51;56355;1150.1;31233;637.41;741;15.12;2726;55.63;20337;415.04;10966;223.8;9371;191.24;137;2.8;832;16.98;1413.89;28.85;2938.98;59.98;5952;121.47;16978;346.49;2560;52.24;1398.29;23362836;476792.56;10279.43;209.78;6091.94;124.33;1614.57;32.95;10919.33;222.84;6487.92;132.41;578.66;11.81;371.62;7.58;0.12;3188;65.06;6716.3;137.07;6805.3;138.88;4450.96;90.84;13534.97;276.22;11394.82;232.55;6591.01;134.51;8228.63;167.93;5985.08;122.14;3772.16;76.98;2813.83;2750.94;2894.1;3554.18;48;0.98;37;0.76
Guyapino & FOX | Americas F1nest & Mr. Mike Mike;FOX | mo;10;2;20.00;2990;299;6;0.6;2;0.2;10;1;16;1.6;80;8;38;3.8;18;1.8;37.5;347.49;49.02;19454;1945.4;12391;1239.1;7063;706.3;158;15.8;607;60.7;3355;335.5;1558;155.8;1797;179.7;18;1.8;157;15.7;316.03;31.6;343.12;34.31;2446;244.6;3508;350.8;264;26.4;1532.21;4985965;498596.5;1572.85;157.29;1477.29;147.73;421.58;42.16;1930.8;193.08;1418.42;141.84;122.5;12.25;64.77;6.48;0.1;680;68;868.3;86.83;1265.9;126.59;1139.49;113.95;2332.23;233.22;2347.9;234.79;1123.75;112.38;1740.28;174.03;1074.13;107.41;657.31;65.73;2605.88;2381.2;2761.21;3590.82;8;0.8;12;1.2
Guyapino & FOX | Americas F1nest & Mr. Mike Mike;Faking;12;4;33.33;4828;402.33;20;1.67;0;0;12;1;28;2.33;120;10;40;3.33;17;1.42;71.43;362.96;43.83;24705;2058.75;17242;1436.83;7463;621.92;201;16.75;661;55.08;3046;253.83;698;58.17;2348;195.67;8;0.67;205;17.08;832.87;69.41;218.07;18.17;4207;350.58;2267;188.92;96;8;1476.83;6181228;515102.34;2275.54;189.63;1723.78;143.65;535.31;44.61;2715.57;226.3;1573.96;131.16;245.09;20.42;31.79;2.65;0.14;227;18.92;1405.6;117.13;1684.7;140.39;1446.06;120.51;3088.59;257.38;2956.84;246.4;1577.78;131.48;2230.74;185.9;1258.47;104.87;1045.43;87.12;3274.33;3169.74;3378.52;3822.87;16;1.33;32;2.67
Guyapino & FOX | Americas F1nest & Mr. Mike Mike;Famished Gull;4;1;25.00;1129;282.25;0;0;1;0.25;9;2.25;4;1;33;8.25;9;2.25;3;0.75;0;310.87;51.91;7025;1756.25;4886;1221.5;2139;534.75;57;14.25;182;45.5;1236;309;741;185.25;495;123.75;9;2.25;43;10.75;136.52;34.13;117.3;29.32;767;191.75;879;219.75;162;40.5;1428.54;1837316;459329;689.9;172.48;514.59;128.65;143.52;35.88;767.19;191.8;549.83;137.46;31;7.75;27.74;6.93;0.14;194;48.5;552.1;138.02;338.8;84.7;332.5;83.12;1015.51;253.88;1003.58;250.89;344.44;86.11;788.78;197.2;357.37;89.34;201.89;50.47;3256.7;3272.28;3248.34;3776.02;2;0.5;0;0
Guyapino & FOX | Americas F1nest & Mr. Mike Mike;FightinForever;15;5;33.33;8363;557.53;21;1.4;15;1;33;2.2;53;3.53;140;9.33;65;4.33;41;2.73;39.62;340.74;50.34;32708;2180.53;24601;1640.07;8107;540.47;301;20.07;716;47.73;5554;370.27;3136;209.07;2418;161.2;40;2.67;206;13.73;539.92;35.99;910.72;60.71;2315;154.33;5162;344.13;746;49.73;1425.71;7439345;495956.34;3094.48;206.3;2111.44;140.76;503.35;33.56;3495.07;233;1984.96;132.33;229.22;15.28;124.13;8.28;0.12;1065;71;2824.3;188.29;2569.2;171.28;1522.06;101.47;4187.2;279.15;3682.25;245.48;2026.98;135.13;2793.3;186.22;1735.68;115.71;1180.28;78.69;2651.06;2510.17;2804.91;3515.76;9;0.6;13;0.87
