team name;player name;games;wins;win percentage;score;score per game;goals;goals per game;assists;assists per game;saves;saves per game;shots;shots per game;shots conceded;shots conceded per game;goals conceded;goals conceded per game;goals conceded while last defender;goals conceded while last defender per game;shooting percentage;bpm per game;avg boost amount per game;amount collected;amount collected per game;amount collected big pads;amount collected big pads per game;amount collected small pads;amount collected small pads per game;count collected big pads;count collected big pads per game;count collected small pads;count collected small pads per game;amount stolen;amount stolen per game;amount stolen big pads;amount stolen big pads per game;amount stolen small pads;amount stolen small pads per game;count stolen big pads;count stolen big pads per game;count stolen small pads;count stolen small pads per game;0 boost time;0 boost time per game;100 boost time;100 boost time per game;amount used while supersonic;amount used while supersonic per game;amount overfill total;amount overfill total per game;amount overfill stolen;amount overfill stolen per game;avg speed per game;total distance;total distance per game;time slow speed;time slow speed per game;time boost speed;time boost speed per game;time supersonic speed;time supersonic speed per game;time on ground;time on ground per game;time low in air;time low in air per game;time high in air;time high in air per game;time powerslide;time powerslide per game;avg powerslide time per game;count powerslide;count powerslide per game;time most back;time most back per game;time most forward;time most forward per game;time in front of ball;time in front of ball per game;time behind ball;time behind ball per game;time defensive half;time defensive half per game;time offensive half;time offensive half per game;time defensive third;time defensive third per game;time neutral third;time neutral third per game;time offensive third;time offensive third per game;avg distance to ball per game;avg distance to ball has possession per game;avg distance to ball no possession per game;avg distance to team mates per game;demos inflicted;demos inflicted per game;demos taken;demos taken per game
-& Pythius & JuicyClutches;-& Pythius;2;2;100.00;1528;764;6;3;2;1;4;2;14;7;18;9;4;2;0;0;42.86;373.5;40.59;4448;2224;3062;1531;1386;693;34;17;122;61;912;456;400;200;512;256;4;2;44;22;111.65;55.83;69.69;34.85;230;115;274;137;8;4;1516.5;1026049;513024.5;322.78;161.39;327.44;163.72;80.47;40.24;421.94;210.97;308.58;154.29;0.17;0.09;10.33;5.16;0.16;66;33;335.1;167.55;356.2;178.1;179.36;89.68;551.34;275.67;489.79;244.89;240.9;120.45;370.45;185.23;222.48;111.24;137.78;68.89;2651;2368.5;2964;3344;0;0;0;0
. & MalikAA33;.;1;1;100.00;640;640;2;2;1;1;2;2;4;4;8;8;1;1;1;1;50;425;57.68;2334;2334;1771;1771;563;563;26;26;52;52;790;790;629;629;161;161;7;7;14;14;20.19;20.19;67.5;67.5;392;392;779;779;76;76;1479;474527;474527;173.82;173.82;120.6;120.6;46.74;46.74;214.24;214.24;122.81;122.81;4.1;4.1;4.64;4.64;0.17;28;28;190.7;190.7;134.4;134.4;55.62;55.62;285.54;285.54;227.85;227.85;113.3;113.3;180.97;180.97;91.41;91.41;68.78;68.78;2757;2245;3311;3470;3;3;0;0
0Daimen & Fate_R3AD;0Daimen;1;1;100.00;458;458;1;1;1;1;3;3;2;2;9;9;2;2;1;1;50;463;37.75;2992;2992;1976;1976;1016;1016;22;22;90;90;396;396;100;100;296;296;1;1;26;26;61.99;61.99;18.45;18.45;403;403;223;223;0;0;1582;563412;563412;174.75;174.75;172.27;172.27;52.89;52.89;236.15;236.15;145.53;145.53;18.24;18.24;4.54;4.54;0.09;52;52;210.6;210.6;162.3;162.3;76.27;76.27;323.64;323.64;276.03;276.03;123.89;123.89;217.08;217.08;116.42;116.42;66.41;66.41;2835;2608;3089;3423;1;1;0;0
1rrar@ & 1rrarcgk & Kingsavings;1rrar@;2;2;100.00;878;439;4;2;0;0;2;1;4;2;14;7;6;3;4;2;100;174;63.18;2544;1272;1684;842;860;430;26;13;80;40;540;270;392;196;148;74;6;3;16;8;28.78;14.39;212.09;106.04;90;45;1010;505;242;121;1206.5;825352;412676;557.56;278.78;168.33;84.17;19.65;9.82;501.65;250.83;229.32;114.66;14.57;7.28;4.42;2.21;0.56;8;4;194.4;97.2;258.7;129.35;158.34;79.17;587.21;293.61;549.65;274.83;195.9;97.95;435.6;217.8;219.34;109.67;90.6;45.3;2768;2766;2710.5;3284.5;4;2;0;0
1rrar@ & 1rrarcgk & Kingsavings;1rrarcgk;2;2;100.00;1006;503;2;1;4;2;4;2;4;2;14;7;6;3;0;0;50;338.5;46.7;4206;2103;2822;1411;1384;692;36;18;122;61;670;335;372;186;298;149;6;3;28;14;102.9;51.45;73.09;36.54;720;360;804;402;232;116;1470;1009815;504907.5;375.8;187.9;302.39;151.2;69.44;34.72;460.07;230.04;250.15;125.07;37.41;18.7;12.86;6.43;0.15;88;44;190.3;95.15;256.6;128.3;159.3;79.65;588.34;294.17;531.73;265.86;215.91;107.96;450.24;225.12;167.82;83.91;129.59;64.79;2573;2665;2411;3269;4;2;0;0
5000 ultradoinka & dayvreak;5000 ultradoinka;2;0;0.00;852;426;0;0;0;0;6;3;2;1;20;10;4;2;0;0;0;302;47.2;4534;2267;2490;1245;2044;1022;34;17;178;89;1298;649;654;327;644;322;10;5;58;29;99.58;49.79;69.98;34.99;218;109;938;469;356;178;1353;1197122;598561;510.36;255.18;363.42;181.71;41.24;20.62;577.58;288.79;321.48;160.74;15.94;7.97;13.48;6.74;0.09;146;73;484.2;242.1;428.2;214.1;246.32;123.16;668.68;334.34;544.74;272.37;370.28;185.14;400.12;200.06;310.34;155.17;204.52;102.26;2533;2302;2719;3290;2;1;4;2
tigerwishhewood & 7HotDogs;7HotDogs;2;0;0.00;752;376;4;2;2;1;0;0;4;2;20;10;8;4;6;3;100;339;51.91;3603;1801.5;2284;1142;1319;659.5;32;16;117;58.5;710;355;394;197;316;158;4;2;27;13.5;156.5;78.25;60.43;30.22;613;306.5;970;485;4;2;1436;997664;498832;395.6;197.8;264.21;132.11;98.18;49.09;465.01;232.51;267.14;133.57;25.84;12.92;7.39;3.7;0.08;90;45;351.2;175.6;366.6;183.3;219.54;109.77;538.44;269.22;533.2;266.6;224.79;112.4;438.36;219.18;183.4;91.7;136.24;68.12;2686;2979;2435.5;3639;0;0;0;0
AKUMI-KAGE & Joebuck_wj;AKUMI-KAGE;2;2;100.00;480;240;0;0;0;0;2;1;6;3;10;5;2;1;0;0;0;358;48.06;4212;2106;3392;1696;820;410;38;19;72;36;746;373;526;263;220;110;6;3;20;10;104.61;52.31;41.13;20.57;682;341;406;203;72;36;1430;884339;442169.5;359.83;179.91;264.73;132.36;52.26;26.13;409.26;204.63;233.31;116.65;34.25;17.12;11.44;5.72;0.12;95;47.5;324.3;162.15;344.3;172.15;217.79;108.9;459.04;229.52;464.17;232.08;212.64;106.32;363.3;181.65;188.98;94.49;124.54;62.27;2539.5;2506;2563;3352;4;2;4;2
ATOMIC8CHILIDOG & Deadclown060 & LumpyMuffin954;ATOMIC8CHILIDOG;2;0;0.00;248;124;0;0;0;0;0;0;2;1;22;11;8;4;6;3;0;341.5;45.29;3992;1996;2948;1474;1044;522;34;17;90;45;556;278;266;133;290;145;4;2;24;12;121.22;60.61;38.59;19.3;198;99;470;235;132;66;1439.5;941409;470704.5;357.92;178.96;284.76;142.38;57.52;28.76;427.59;213.79;251.78;125.89;20.81;10.41;16.98;8.49;0.21;80;40;258.8;129.4;228.2;114.1;214.25;107.12;485.94;242.97;510.58;255.29;189.6;94.8;411.12;205.56;181.56;90.78;107.5;53.75;2561;2440.5;2649;3724;0;0;4;2
Diegoogle_. & Ace_0ppai;Ace_0ppai;1;1;100.00;518;518;1;1;1;1;1;1;4;4;3;3;1;1;1;1;25;449;52.68;2583;2583;2012;2012;571;571;24;24;51;51;656;656;380;380;276;276;5;5;25;25;61.5;61.5;37.88;37.88;289;289;403;403;122;122;1411;459519;459519;187.15;187.15;138.1;138.1;23.97;23.97;214.64;214.64;118.17;118.17;16.4;16.4;8.41;8.41;0.17;49;49;157.5;157.5;183.7;183.7;89.03;89.03;260.19;260.19;171.83;171.83;177.39;177.39;118.29;118.29;127.44;127.44;103.48;103.48;2350;1973;2817;3241;0;0;1;1
