team name;player name;games;wins;win percentage;score;score per game;goals;goals per game;assists;assists per game;saves;saves per game;shots;shots per game;shots conceded;shots conceded per game;goals conceded;goals conceded per game;goals conceded while last defender;goals conceded while last defender per game;shooting percentage;bpm per game;avg boost amount per game;amount collected;amount collected per game;amount collected big pads;amount collected big pads per game;amount collected small pads;amount collected small pads per game;count collected big pads;count collected big pads per game;count collected small pads;count collected small pads per game;amount stolen;amount stolen per game;amount stolen big pads;amount stolen big pads per game;amount stolen small pads;amount stolen small pads per game;count stolen big pads;count stolen big pads per game;count stolen small pads;count stolen small pads per game;0 boost time;0 boost time per game;100 boost time;100 boost time per game;amount used while supersonic;amount used while supersonic per game;amount overfill total;amount overfill total per game;amount overfill stolen;amount overfill stolen per game;avg speed per game;total distance;total distance per game;time slow speed;time slow speed per game;time boost speed;time boost speed per game;time supersonic speed;time supersonic speed per game;time on ground;time on ground per game;time low in air;time low in air per game;time high in air;time high in air per game;time powerslide;time powerslide per game;avg powerslide time per game;count powerslide;count powerslide per game;time most back;time most back per game;time most forward;time most forward per game;time in front of ball;time in front of ball per game;time behind ball;time behind ball per game;time defensive half;time defensive half per game;time offensive half;time offensive half per game;time defensive third;time defensive third per game;time neutral third;time neutral third per game;time offensive third;time offensive third per game;avg distance to ball per game;avg distance to ball has possession per game;avg distance to ball no possession per game;avg distance to team mates per game;demos inflicted;demos inflicted per game;demos taken;demos taken per game
SFK;Apicality.;4;1;25.00;1522;380.5;3;0.75;2;0.5;4;1;11;2.75;31;7.75;11;2.75;5;1.25;27.27;319.43;49.32;7862;1965.5;6083;1520.75;1779;444.75;80;20;149;37.25;1952;488;1341;335.25;611;152.75;17;4.25;50;12.5;124.62;31.16;307.89;76.97;1689;422.25;1879;469.75;360;90;1542.86;2044713;511178.25;635.65;158.91;585.97;146.49;191.64;47.91;736.66;184.16;602.15;150.54;74.44;18.61;14.78;3.69;0.06;243;60.75;477.2;119.3;472.6;118.15;394.57;98.64;1018.66;254.66;974.09;243.52;439.15;109.79;770.76;192.69;375.64;93.91;266.83;66.71;3043.51;3025.71;3089.52;3952.52;5;1.25;0;0
SFK;Dandaman1234;4;1;25.00;1101;275.25;3;0.75;0;0;3;0.75;6;1.5;31;7.75;11;2.75;3;0.75;50;399.26;42.18;8938;2234.5;6446;1611.5;2492;623;69;17.25;205;51.25;1060;265;660;165;400;100;7;1.75;27;6.75;299.18;74.79;102.89;25.72;1388;347;516;129;38;9.5;1526.76;2018583;504645.75;641.64;160.41;579.5;144.88;186.96;46.74;840.23;210.06;516.98;129.24;50.89;12.72;17.95;4.49;0.14;126;31.5;514.5;128.62;409.5;102.38;367.63;91.91;1040.48;260.12;1038.66;259.67;369.44;92.36;814.41;203.6;382.41;95.6;211.27;52.82;3359.45;3406.07;3353.95;3948.92;0;0;2;0.5
CAR;Extinct-Brickz;4;3;75.00;1613;403.25;6;1.5;2;0.5;5;1.25;12;3;28;7;8;2;2;0.5;50;372.28;46.52;8494;2123.5;5828;1457;2666;666.5;69;17.25;238;59.5;1789;447.25;979;244.75;810;202.5;12;3;70;17.5;211.02;52.75;119.55;29.89;910;227.5;1131;282.75;221;55.25;1524.58;2008851;502212.75;653.69;163.42;574.31;143.58;177.69;44.42;908.48;227.12;444.23;111.06;52.97;13.24;35.79;8.95;0.1;352;88;437.3;109.32;412.4;103.1;342.54;85.64;1063.15;265.79;924.93;231.23;480.78;120.19;701.4;175.35;416.19;104.05;288.12;72.03;3175.67;3138.14;3230.98;4070.33;4;1;3;0.75
CAR;Hemdawg93;4;3;75.00;1360;340;2;0.5;3;0.75;5;1.25;10;2.5;28;7;8;2;1;0.25;20;370.06;55.23;9016;2254;6739;1684.75;2277;569.25;96;24;206;51.5;1364;341;756;189;608;152;9;2.25;53;13.25;115.99;29;181.76;45.44;1084;271;2873;718.25;141;35.25;1493.92;1969454;492363.5;668.21;167.05;603.49;150.87;137.21;34.3;863.11;215.78;465.92;116.48;79.89;19.97;22.96;5.74;0.1;227;56.75;513.7;128.43;445.9;111.47;331.11;82.78;1077.79;269.45;989.41;247.35;419.49;104.87;741.36;185.34;426.17;106.54;241.38;60.34;3419.11;3297.34;3551.32;4224.86;0;0;2;0.5
SFK;Huggins-_-;4;1;25.00;1056;264;2;0.5;2;0.5;4;1;11;2.75;31;7.75;11;2.75;3;0.75;18.18;413.04;52.64;8764;2191;6824;1706;1940;485;79;19.75;168;42;1480;370;855;213.75;625;156.25;10;2.5;50;12.5;219.78;54.95;101.07;25.27;903;225.75;1120;280;143;35.75;1560.74;2039457;509864.25;636.83;159.21;500.72;125.18;259.91;64.98;755.63;188.91;570.97;142.74;70.86;17.72;35.23;8.81;0.09;381;95.25;364.2;91.05;453;113.25;400.46;100.11;997.01;249.25;924.27;231.07;473.18;118.29;726.77;181.69;384.31;96.08;286.38;71.6;2815.77;2765.01;2841.6;3760.85;2;0.5;4;1
CAR;fieryprophet;4;3;75.00;1434;358.5;3;0.75;4;1;6;1.5;9;2.25;28;7;8;2;5;1.25;33.33;416.35;49.85;9639;2409.75;6552;1638;3087;771.75;78;19.5;271;67.75;2461;615.25;1605;401.25;856;214;18;4.5;80;20;183.65;45.91;95.95;23.99;1355;338.75;832;208;69;17.25;1574.1;2079852;519963;595.24;148.81;589.69;147.42;223.6;55.9;792.09;198.02;579.4;144.85;37.02;9.25;45.16;11.29;0.1;462;115.5;409.5;102.38;476.8;119.2;382.93;95.73;1025.6;256.4;895.35;223.84;513.18;128.3;633.69;158.42;472.59;118.15;302.26;75.57;3305.04;3287.66;3341.53;4124.11;2;0.5;2;0.5
