team name;player name;games;wins;win percentage;score;score per game;goals;goals per game;assists;assists per game;saves;saves per game;shots;shots per game;shots conceded;shots conceded per game;goals conceded;goals conceded per game;goals conceded while last defender;goals conceded while last defender per game;shooting percentage;bpm per game;avg boost amount per game;amount collected;amount collected per game;amount collected big pads;amount collected big pads per game;amount collected small pads;amount collected small pads per game;count collected big pads;count collected big pads per game;count collected small pads;count collected small pads per game;amount stolen;amount stolen per game;amount stolen big pads;amount stolen big pads per game;amount stolen small pads;amount stolen small pads per game;count stolen big pads;count stolen big pads per game;count stolen small pads;count stolen small pads per game;0 boost time;0 boost time per game;100 boost time;100 boost time per game;amount used while supersonic;amount used while supersonic per game;amount overfill total;amount overfill total per game;amount overfill stolen;amount overfill stolen per game;avg speed per game;total distance;total distance per game;time slow speed;time slow speed per game;time boost speed;time boost speed per game;time supersonic speed;time supersonic speed per game;time on ground;time on ground per game;time low in air;time low in air per game;time high in air;time high in air per game;time powerslide;time powerslide per game;avg powerslide time per game;count powerslide;count powerslide per game;time most back;time most back per game;time most forward;time most forward per game;time in front of ball;time in front of ball per game;time behind ball;time behind ball per game;time defensive half;time defensive half per game;time offensive half;time offensive half per game;time defensive third;time defensive third per game;time neutral third;time neutral third per game;time offensive third;time offensive third per game;avg distance to ball per game;avg distance to ball has possession per game;avg distance to ball no possession per game;avg distance to team mates per game;demos inflicted;demos inflicted per game;demos taken;demos taken per game
Huggins-_- & noack1 & HIVE Huggins-_-;Swords;3;2;66.67;1518;506;4;1.33;3;1;3;1;12;4;17;5.67;9;3;5;1.67;33.33;376.03;51.23;7210;2403.33;5088;1696;2122;707.33;67;22.33;187;62.33;1065;355;558;186;507;169;7;2.33;43;14.33;110.17;36.72;116.08;38.69;707;235.67;1389;463;95;31.67;1497.43;1603698;534566;550.41;183.47;478.15;159.38;132.05;44.02;757.58;252.53;371.08;123.69;31.95;10.65;27.78;9.26;0.1;289;96.33;637.4;212.47;477.1;159.03;273.3;91.1;887.31;295.77;775.59;258.53;385.02;128.34;587.11;195.7;357.04;119.01;216.47;72.16;2867.16;2672.12;3040.22;3771.48;2;0.67;4;1.33
Huggins-_- & noack1 & HIVE Huggins-_-;Tazlien;9;4;44.44;5538;615.33;22;2.44;6;0.67;14;1.56;48;5.33;67;7.44;30;3.33;16;1.78;45.83;332.14;55.72;19148;2127.56;14426;1602.89;4722;524.67;200;22.22;435;48.33;4803;533.67;3217;357.44;1586;176.22;41;4.56;140;15.56;179.13;19.9;645.41;71.71;2382;264.67;5503;611.44;924;102.67;1380.37;4221363;469040.34;1896.3;210.7;1236.57;137.4;232.31;25.81;2255.09;250.57;1011.62;112.4;98.48;10.94;45.85;5.09;0.18;259;28.78;1636.1;181.79;1624.9;180.54;826.65;91.85;2538.54;282.06;2130.2;236.69;1234.98;137.22;1671.93;185.77;927.1;103.01;766.15;85.13;2728.32;2589.55;2856.27;3502.94;6;0.67;5;0.56
Huggins-_- & noack1 & HIVE Huggins-_-;Tee.;3;2;66.67;1717;572.33;6;2;1;0.33;5;1.67;16;5.33;26;8.67;12;4;4;1.33;37.5;422.99;46.64;7973;2657.67;5772;1924;2201;733.67;69;23;189;63;1842;614;1094;364.67;748;249.33;13;4.33;58;19.33;144.46;48.15;121.6;40.53;951;317;678;226;147;49;1552.95;1591139;530379.69;521.43;173.81;436.59;145.53;169.21;56.4;679.67;226.56;409.11;136.37;38.41;12.8;15.03;5.01;0.15;99;33;530.1;176.7;542.1;180.7;299.64;99.88;827.57;275.86;668.1;222.7;459.11;153.04;498;166;340.55;113.52;288.67;96.22;2537.06;2325.55;2722.86;3306.51;1;0.33;4;1.33
Huggins-_- & noack1 & HIVE Huggins-_-;TenPlyBud10;3;2;66.67;1565;521.67;4;1.33;5;1.67;7;2.33;8;2.67;27;9;11;3.67;7;2.33;50;412.05;49.77;7661;2553.67;5793;1931;1868;622.67;68;22.67;164;54.67;1706;568.67;1095;365;611;203.67;13;4.33;54;18;135.78;45.26;124.95;41.65;929;309.67;1028;342.67;203;67.67;1501.56;1602492;534164;565.94;188.65;498.78;166.26;115.85;38.62;763.18;254.39;377.1;125.7;40.29;13.43;10.08;3.36;0.12;84;28;598.9;199.63;500.2;166.73;296.78;98.93;883.8;294.6;756.49;252.16;424.08;141.36;567.9;189.3;360.7;120.23;251.96;83.99;2784.52;2628.74;2977.79;3476.92;2;0.67;1;0.33
Huggins-_- & noack1 & HIVE Huggins-_-;Th3Karnage;8;2;25.00;2054;256.75;3;0.38;4;0.5;8;1;11;1.38;54;6.75;23;2.88;13;1.62;27.27;311.47;49.85;14319;1789.88;9832;1229;4487;560.88;124;15.5;377;47.12;2994;374.25;2118;264.75;876;109.5;26;3.25;72;9;273.97;34.25;389.45;48.68;2387;298.38;2618;327.25;491;61.38;1370.8;3646942;455867.75;1603.17;200.4;994.92;124.36;239.95;29.99;1856.41;232.05;901.46;112.68;80.17;10.02;59.41;7.43;0.14;422;52.75;1058;132.25;858.1;107.26;732.63;91.58;2105.4;263.17;2022.2;252.77;815.84;101.98;1588.19;198.52;761.87;95.23;487.97;61;3129.68;3142.76;3122.25;3681.58;10;1.25;5;0.62
The Postman & billybob & kdot822;The Postman;6;6;100.00;4135;689.17;19;3.17;6;1;12;2;35;5.83;42;7;15;2.5;8;1.33;54.29;401.25;52.5;15588;2598;11819;1969.83;3769;628.17;154;25.67;318;53;3667;611.17;2431;405.17;1236;206;32;5.33;109;18.17;218.6;36.43;296.94;49.49;1565;260.83;3377;562.83;750;125;1537.71;3160703;526783.81;1024.47;170.74;938.41;156.4;299.02;49.84;1368.44;228.07;827.56;137.93;65.9;10.98;47.11;7.85;0.13;371;61.83;1088.2;181.37;1041.7;173.62;554;92.33;1707.91;284.65;1436.09;239.35;825.81;137.64;1117.56;186.26;649.57;108.26;494.76;82.46;2676.09;2622.86;2728.14;3405.78;6;1;4;0.67
Huggins-_- & noack1 & HIVE Huggins-_-;TheLouzer_;3;1;33.33;1448;482.67;5;1.67;2;0.67;6;2;8;2.67;26;8.67;11;3.67;4;1.33;62.5;225.32;52.31;4147;1382.33;2401;800.33;1746;582;34;11.33;154;51.33;497;165.67;52;17.33;445;148.33;1;0.33;41;13.67;59.77;19.92;165.67;55.22;451;150.33;1064;354.67;60;20;1378.07;1386912;462304;629.59;209.86;421.52;140.51;39.8;13.27;734.31;244.77;339.97;113.32;16.63;5.54;6.54;2.18;0.12;55;18.33;582.9;194.3;465.2;155.07;255.84;85.28;835.06;278.35;738.37;246.12;352.54;117.51;538.02;179.34;371.2;123.73;181.69;60.56;2835.1;2618.34;3001.32;3323.55;0;0;1;0.33
Huggins-_- & noack1 & HIVE Huggins-_-;TheVengineer;3;2;66.67;1918;639.33;4;1.33;5;1.67;9;3;15;5;26;8.67;12;4;3;1;26.67;351.09;46.09;6864;2288;5092;1697.33;1772;590.67;61;20.33;158;52.67;2276;758.67;1610;536.67;666;222;19;6.33;57;19;124.24;41.41;112.14;37.38;504;168;933;311;200;66.67;1483.71;1486251;495417;520.52;173.51;480.9;160.3;91.43;30.48;679.37;226.46;368.2;122.73;45.27;15.09;20.8;6.93;0.11;184;61.33;500.2;166.73;564.5;188.17;334.22;111.41;758.62;252.87;672.23;224.08;420.61;140.2;488.73;162.91;343.91;114.64;260.2;86.73;2549.69;2355.66;2769.49;3231.38;0;0;5;1.67
Huggins-_- & noack1 & HIVE Huggins-_-;Thunderbolt;6;6;100.00;3438;573;10;1.67;6;1;12;2;28;4.67;42;7;12;2;8;1.33;35.71;318.89;35.97;10891;1815.17;5837;972.83;5054;842.33;70;11.67;442;73.67;2941;490.17;1130;188.33;1811;301.83;16;2.67;159;26.5;378.39;63.06;82.97;13.83;832;138.67;993;165.5;403;67.17;1456.26;2913050;485508.34;1136.38;189.4;814.9;135.82;202.29;33.72;1287.32;214.55;813.6;135.6;52.64;8.77;38.37;6.39;0.11;360;60;996.4;166.07;1086.9;181.15;579.64;96.61;1573.91;262.32;1334.61;222.43;818.95;136.49;949.49;158.25;708.03;118;496.04;82.67;2537.64;2428.31;2708.8;3329.42;6;1;2;0.33
Huggins-_- & noack1 & HIVE Huggins-_-;TrashGangster;4;2;50.00;2124;531;10;2.5;1;0.25;6;1.5;18;4.5;27;6.75;15;3.75;11;2.75;55.56;418.27;46.22;9598;2399.5;7600;1900;1998;499.5;91;22.75;175;43.75;1725;431.25;906;226.5;819;204.75;11;2.75;72;18;199.86;49.97;279.31;69.83;1356;339;1269;317.25;150;37.5;1497.18;1992633;498158.25;701.03;175.26;584.48;146.12;167.44;41.86;953.63;238.41;477.62;119.4;21.72;5.43;25.87;6.47;0.09;275;68.75;720.4;180.1;675.4;168.85;365.01;91.25;1087.95;271.99;966.03;241.51;486.94;121.74;755.29;188.82;408.02;102.01;289.66;72.42;2920.98;2819.82;3016.18;3472.03;0;0;6;1.5
