team name;player name;games;wins;win percentage;score;score per game;goals;goals per game;assists;assists per game;saves;saves per game;shots;shots per game;shots conceded;shots conceded per game;goals conceded;goals conceded per game;goals conceded while last defender;goals conceded while last defender per game;shooting percentage;bpm per game;avg boost amount per game;amount collected;amount collected per game;amount collected big pads;amount collected big pads per game;amount collected small pads;amount collected small pads per game;count collected big pads;count collected big pads per game;count collected small pads;count collected small pads per game;amount stolen;amount stolen per game;amount stolen big pads;amount stolen big pads per game;amount stolen small pads;amount stolen small pads per game;count stolen big pads;count stolen big pads per game;count stolen small pads;count stolen small pads per game;0 boost time;0 boost time per game;100 boost time;100 boost time per game;amount used while supersonic;amount used while supersonic per game;amount overfill total;amount overfill total per game;amount overfill stolen;amount overfill stolen per game;avg speed per game;total distance;total distance per game;time slow speed;time slow speed per game;time boost speed;time boost speed per game;time supersonic speed;time supersonic speed per game;time on ground;time on ground per game;time low in air;time low in air per game;time high in air;time high in air per game;time powerslide;time powerslide per game;avg powerslide time per game;count powerslide;count powerslide per game;time most back;time most back per game;time most forward;time most forward per game;time in front of ball;time in front of ball per game;time behind ball;time behind ball per game;time defensive half;time defensive half per game;time offensive half;time offensive half per game;time defensive third;time defensive third per game;time neutral third;time neutral third per game;time offensive third;time offensive third per game;avg distance to ball per game;avg distance to ball has possession per game;avg distance to ball no possession per game;avg distance to team mates per game;demos inflicted;demos inflicted per game;demos taken;demos taken per game
RadiatedLemon & ThirstyOnTwitch;ThirstyOnTwitch;1;1;100.00;457;457;3;3;0;0;1;1;3;3;4;4;0;0;0;0;100;420;51.39;2211;2211;1666;1666;545;545;19;19;48;48;362;362;230;230;132;132;3;3;11;11;40.12;40.12;36.59;36.59;145;145;245;245;69;69;1462;444064;444064;156.44;156.44;144.52;144.52;23.21;23.21;211.98;211.98;94.21;94.21;17.98;17.98;6.91;6.91;0.16;44;44;154.7;154.7;160.9;160.9;86.74;86.74;237.43;237.43;210.76;210.76;113.41;113.41;157.44;157.44;98.47;98.47;68.26;68.26;2960;2880;3067;3570;1;1;2;2
McIdeas & TomSavvy;TomSavvy;1;0;0.00;470;470;2;2;0;0;1;1;7;7;7;7;3;3;1;1;28.57;385;46.83;2183;2183;1438;1438;745;745;18;18;66;66;749;749;476;476;273;273;6;6;23;23;49.82;49.82;41.71;41.71;198;198;376;376;123;123;1472;484127;484127;168.21;168.21;137.13;137.13;46.55;46.55;200.06;200.06;151.02;151.02;0.81;0.81;9.04;9.04;0.11;86;86;121.3;121.3;212.5;212.5;127.69;127.69;224.2;224.2;189.76;189.76;162.14;162.14;120.76;120.76;119.66;119.66;111.47;111.47;2239;1927;2508;3026;2;2;0;0
chappyscorpion & Tone1763;Tone1763;1;1;100.00;633;633;4;4;1;1;0;0;7;7;2;2;1;1;1;1;57.14;473;40.08;1602;1602;1295;1295;307;307;14;14;27;27;609;609;501;501;108;108;6;6;9;9;32.81;32.81;19.65;19.65;103;103;104;104;98;98;1487;304536;304536;110.57;110.57;86.03;86.03;30.6;30.6;131.03;131.03;84.33;84.33;11.84;11.84;3.83;3.83;0.16;24;24;75.7;75.7;130.3;130.3;52.22;52.22;174.99;174.99;93.3;93.3;133.91;133.91;65.49;65.49;67.22;67.22;94.49;94.49;2710;2628;2746;3112;0;0;0;0
Troxwell21 & Donk;Troxwell21;1;0;0.00;185;185;0;0;0;0;1;1;0;0;7;7;5;5;4;4;0;332;52.39;1041;1041;741;741;300;300;10;10;26;26;108;108;66;66;42;42;1;1;4;4;2.18;2.18;35.12;35.12;102;102;268;268;39;39;1406;246155;246155;117.82;117.82;65.69;65.69;12.15;12.15;121.86;121.86;70.73;70.73;3.07;3.07;5.25;5.25;0.11;46;46;123.9;123.9;57.3;57.3;64.5;64.5;131.17;131.17;147.49;147.49;48.17;48.17;116.13;116.13;56.4;56.4;23.13;23.13;2162;1971;2134;2860;0;0;0;0
Givun & TugOnAThug;TugOnAThug;1;1;100.00;462;462;1;1;0;0;2;2;4;4;6;6;1;1;0;0;25;372;52.56;2003;2003;1616;1616;387;387;18;18;34;34;701;701;553;553;148;148;6;6;13;13;33.52;33.52;48.14;48.14;303;303;183;183;46;46;1487;475059;475059;164.66;164.66;129.46;129.46;41.57;41.57;215.91;215.91;111.71;111.71;8.07;8.07;3.57;3.57;0.14;25;25;140.5;140.5;181.1;181.1;94.65;94.65;241.04;241.04;189.35;189.35;146.34;146.34;137.86;137.86;94.64;94.64;103.18;103.18;2293;1734;2874;3663;1;1;0;0
KronaM0 & Twitch Terched;Twitch Terched;1;0;0.00;198;198;0;0;0;0;0;0;2;2;6;6;4;4;3;3;0;477;54.92;2322;2322;2047;2047;275;275;28;28;24;24;336;336;252;252;84;84;4;4;7;7;34.22;34.22;72;72;442;442;766;766;147;147;1518;433789;433789;130.75;130.75;122.39;122.39;46.62;46.62;170.67;170.67;108.79;108.79;20.29;20.29;0;0;0;0;0;92.8;92.8;192;192;85.85;85.85;213.9;213.9;183.14;183.14;116.61;116.61;131.81;131.81;96.35;96.35;71.6;71.6;1915;1658;2106;3367;1;1;0;0
FriesNChicken & Vynro;Vynro;1;1;100.00;573;573;1;1;0;0;4;4;2;2;9;9;1;1;1;1;50;380;47.48;2233;2233;1761;1761;472;472;23;23;41;41;768;768;608;608;160;160;7;7;14;14;53.52;53.52;59.33;59.33;120;120;471;471;10;10;1426;451964;451964;173.81;173.81;122.65;122.65;34.67;34.67;199.68;199.68;116.03;116.03;15.42;15.42;7.34;7.34;0.09;80;80;167.9;167.9;156.2;156.2;104.76;104.76;226.37;226.37;232.7;232.7;98.42;98.42;176.94;176.94;92.53;92.53;61.66;61.66;2091;1912;2278;2902;1;1;2;2
Madrocks66666666 & WOOF;WOOF;1;0;0.00;454;454;1;1;1;1;2;2;4;4;8;8;6;6;3;3;25;297;47.05;2122;2122;1267;1267;855;855;15;15;74;74;437;437;100;100;337;337;1;1;28;28;55.73;55.73;35.4;35.4;222;222;237;237;0;0;1458;503050;503050;200.25;200.25;141.3;141.3;38.82;38.82;233.65;233.65;138.38;138.38;8.35;8.35;6.24;6.24;0.09;72;72;154.6;154.6;196.9;196.9;135.57;135.57;244.81;244.81;240.64;240.64;139.73;139.73;178.55;178.55;118.03;118.03;83.8;83.8;2092;1753;2444;2848;2;2;0;0
DatBoi_SN & Washed EXCFaith;Washed EXCFaith;1;1;100.00;346;346;1;1;0;0;1;1;2;2;7;7;2;2;1;1;50;367;55.62;2210;2210;1627;1627;583;583;22;22;56;56;430;430;292;292;138;138;5;5;14;14;17.89;17.89;74.49;74.49;366;366;606;606;209;209;1513;502785;502785;163.32;163.32;158.89;158.89;33.47;33.47;216.01;216.01;125.85;125.85;13.82;13.82;6.21;6.21;0.1;61;61;173.4;173.4;161.3;161.3;95.5;95.5;260.18;260.18;251.97;251.97;103.71;103.71;174.9;174.9;122.42;122.42;58.36;58.36;2027;1894;2139;2461;3;3;0;0
Skim Bibbles & Wee Willy Winky;Wee Willy Winky;1;1;100.00;738;738;5;5;0;0;0;0;8;8;4;4;3;3;1;1;62.5;432;49.18;2642;2642;1770;1770;872;872;21;21;77;77;1148;1148;783;783;365;365;10;10;32;32;29.31;29.31;27.14;27.14;351;351;336;336;214;214;1564;545435;545435;174.5;174.5;156.41;156.41;55.93;55.93;219.19;219.19;146.85;146.85;20.8;20.8;5.63;5.63;0.07;80;80;164.8;164.8;192.5;192.5;108.79;108.79;278.05;278.05;209.05;209.05;177.79;177.79;153.42;153.42;112.79;112.79;120.63;120.63;2764;2757;2783;3245;0;0;0;0
