team name;player name;games;wins;win percentage;score;score per game;goals;goals per game;assists;assists per game;saves;saves per game;shots;shots per game;shots conceded;shots conceded per game;goals conceded;goals conceded per game;goals conceded while last defender;goals conceded while last defender per game;shooting percentage;bpm per game;avg boost amount per game;amount collected;amount collected per game;amount collected big pads;amount collected big pads per game;amount collected small pads;amount collected small pads per game;count collected big pads;count collected big pads per game;count collected small pads;count collected small pads per game;amount stolen;amount stolen per game;amount stolen big pads;amount stolen big pads per game;amount stolen small pads;amount stolen small pads per game;count stolen big pads;count stolen big pads per game;count stolen small pads;count stolen small pads per game;0 boost time;0 boost time per game;100 boost time;100 boost time per game;amount used while supersonic;amount used while supersonic per game;amount overfill total;amount overfill total per game;amount overfill stolen;amount overfill stolen per game;avg speed per game;total distance;total distance per game;time slow speed;time slow speed per game;time boost speed;time boost speed per game;time supersonic speed;time supersonic speed per game;time on ground;time on ground per game;time low in air;time low in air per game;time high in air;time high in air per game;time powerslide;time powerslide per game;avg powerslide time per game;count powerslide;count powerslide per game;time most back;time most back per game;time most forward;time most forward per game;time in front of ball;time in front of ball per game;time behind ball;time behind ball per game;time defensive half;time defensive half per game;time offensive half;time offensive half per game;time defensive third;time defensive third per game;time neutral third;time neutral third per game;time offensive third;time offensive third per game;avg distance to ball per game;avg distance to ball has possession per game;avg distance to ball no possession per game;avg distance to team mates per game;demos inflicted;demos inflicted per game;demos taken;demos taken per game
CosmicMinds & SHAMBAMPOW & swjunkshop;SHAMBAMPOW;1;0;0.00;298;298;0;0;1;1;1;1;3;3;5;5;2;2;0;0;0;373;55.87;2101;2101;1627;1627;474;474;20;20;36;36;583;583;327;327;256;256;5;5;15;15;36.43;36.43;54.31;54.31;249;249;388;388;178;178;1525;482928;482928;146.57;146.57;156.28;156.28;30.63;30.63;185.14;185.14;144.55;144.55;3.78;3.78;11.28;11.28;0.17;67;67;63.1;63.1;155.8;155.8;130.28;130.28;203.2;203.2;180.55;180.55;152.93;152.93;130.24;130.24;113.59;113.59;89.65;89.65;3022;2661;3260;3823;0;0;1;1
ChikenCrak & Natsou_Ze_best & SHOTA_AIZAWA42;SHOTA_AIZAWA42;1;1;100.00;338;338;1;1;0;0;2;2;2;2;9;9;1;1;0;0;50;426;42.05;2404;2404;1798;1798;606;606;20;20;48;48;431;431;290;290;141;141;3;3;12;12;57.19;57.19;31.38;31.38;150;150;201;201;9;9;1481;473578;473578;164.03;164.03;126.08;126.08;45.09;45.09;154.38;154.38;169.38;169.38;11.46;11.46;4.88;4.88;0.13;38;38;99.3;99.3;126.2;126.2;102.95;102.95;232.26;232.26;231.8;231.8;103.4;103.4;189.16;189.16;82.14;82.14;63.9;63.9;2917;2633;3192;3380;2;2;2;2
SKULLONFIRE228 & SoggiWaffles & Cr00k3dxY0uth;SKULLONFIRE228;1;0;0.00;372;372;1;1;0;0;2;2;4;4;11;11;3;3;2;2;25;339;56.7;1868;1868;1309;1309;559;559;17;17;50;50;780;780;597;597;183;183;8;8;16;16;27.94;27.94;41.01;41.01;372;372;411;411;208;208;1441;478174;478174;181.99;181.99;129.36;129.36;39.64;39.64;209.05;209.05;125.28;125.28;16.67;16.67;3.31;3.31;0.14;23;23;83.5;83.5;156.1;156.1;125.91;125.91;225.09;225.09;185.67;185.67;165.32;165.32;134.95;134.95;95.98;95.98;120.07;120.07;2286;2105;2483;3340;0;0;0;0
OGMUDDONG & SLAMMEDRS & trashed.rl;SLAMMEDRS;2;2;100.00;1578;789;6;3;2;1;5;2.5;8;4;13;6.5;1;0.5;1;0.5;75;370.01;52.17;4342;2171;2949;1474.5;1393;696.5;36;18;79;39.5;485;242.5;252;126;233;116.5;4;2;15;7.5;54.72;27.36;165.1;82.55;323;161.5;593;296.5;146;73;1473.54;963116;481558;346.66;173.33;249.78;124.89;98.65;49.33;370.91;185.46;286.02;143.01;38.16;19.08;6.95;3.47;0.12;55;27.5;289.9;144.95;157.7;78.85;111.59;55.79;583.5;291.75;508.83;254.42;186.27;93.14;397.94;198.97;204.5;102.25;92.65;46.33;2642.85;2718.46;2540.43;3672.57;0;0;1;0.5
DoubleTouchMe & Mackin & SLicK;SLicK;1;0;0.00;404;404;1;1;1;1;2;2;2;2;10;10;4;4;2;2;50;402;56.06;2334;2334;1925;1925;409;409;22;22;38;38;1055;1055;882;882;173;173;10;10;16;16;36.8;36.8;56.58;56.58;159;159;306;306;128;128;1535;510378;510378;160.82;160.82;136.92;136.92;57.73;57.73;163.26;163.26;156.07;156.07;36.15;36.15;6.48;6.48;0.07;89;89;69;69;160.1;160.1;121.5;121.5;233.97;233.97;187.2;187.2;168.27;168.27;145.95;145.95;91.27;91.27;118.26;118.26;2864;2872;2867;4027;1;1;1;1
Chrish4140 & MAX161420 & SNorgburner1;SNorgburner1;1;0;0.00;204;204;0;0;0;0;0;0;2;2;6;6;1;1;0;0;0;398;44.69;2154;2154;1509;1509;645;645;16;16;51;51;583;583;365;365;218;218;4;4;18;18;46.83;46.83;28.44;28.44;695;695;98;98;34;34;1467;453151;453151;152.27;152.27;120.81;120.81;44.81;44.81;230.08;230.08;86.97;86.97;0.84;0.84;1.6;1.6;0.23;7;7;83.1;83.1;130.2;130.2;104.83;104.83;213.05;213.05;177.95;177.95;139.92;139.92;141.05;141.05;92.71;92.71;84.12;84.12;2424;2222;2606;3164;1;1;1;1
SP1CY_M3M3S & qlIllIIlp & x21_LUKATORx;SP1CY_M3M3S;1;0;0.00;294;294;1;1;0;0;1;1;3;3;7;7;2;2;1;1;33.33;388;58.25;2165;2165;1806;1806;359;359;24;24;34;34;556;556;445;445;111;111;6;6;11;11;31.62;31.62;35.47;35.47;177;177;455;455;167;167;1397;453743;453743;178.78;178.78;130.27;130.27;32.02;32.02;187.71;187.71;142.45;142.45;10.91;10.91;2.15;2.15;0.14;15;15;78.9;78.9;123.9;123.9;127.48;127.48;213.59;213.59;232.92;232.92;108.16;108.16;172.81;172.81;111.48;111.48;56.78;56.78;2814;2530;3050;3565;0;0;0;0
Sahueso_pr & Trippy  & cleo.guy;Sahueso_pr;1;1;100.00;164;164;0;0;0;0;0;0;1;1;6;6;2;2;1;1;0;410;53.94;2335;2335;1757;1757;578;578;20;20;44;44;480;480;318;318;162;162;4;4;15;15;37;37;29.68;29.68;246;246;245;245;81;81;1444;478591;478591;179.26;179.26;138.59;138.59;36.7;36.7;213.88;213.88;125.72;125.72;14.95;14.95;7.58;7.58;0.14;53;53;83.5;83.5;121.1;121.1;117.56;117.56;236.99;236.99;230.23;230.23;124.32;124.32;178.13;178.13;107.07;107.07;69.35;69.35;2783;2663;2907;3495;0;0;0;0
InrtKtchup23 & Same P Mike;Same P Mike;1;0;0.00;331;331;0;0;1;1;2;2;4;4;10;10;3;3;2;2;0;263;40.06;1635;1635;934;934;701;701;11;11;61;61;264;264;98;98;166;166;1;1;14;14;34.97;34.97;24.71;24.71;194;194;175;175;1;1;1428;470320;470320;191.35;191.35;137.34;137.34;23.35;23.35;233.21;233.21;107.7;107.7;11.12;11.12;2.69;2.69;0.13;21;21;163.5;163.5;174;174;107.09;107.09;244.95;244.95;246.67;246.67;105.37;105.37;181.77;181.77;120.67;120.67;49.6;49.6;2679;2562;2742;3490;1;1;0;0
Rare Commodity & Samtech169 & TenzaJH;Samtech169;1;0;0.00;270;270;0;0;1;1;2;2;0;0;7;7;2;2;0;0;0;252;41.4;1563;1563;870;870;693;693;10;10;60;60;339;339;200;200;139;139;2;2;12;12;47.17;47.17;33.14;33.14;47;47;155;155;4;4;1368;516258;516258;228.83;228.83;144.38;144.38;19.47;19.47;272.56;272.56;112.08;112.08;8.03;8.03;7.35;7.35;0.13;57;57;98.6;98.6;134.5;134.5;131.18;131.18;261.5;261.5;225.16;225.16;167.52;167.52;161.87;161.87;121.8;121.8;109;109;2951;2860;3016;3530;0;0;0;0
