team name;player name;games;wins;win percentage;score;score per game;goals;goals per game;assists;assists per game;saves;saves per game;shots;shots per game;shots conceded;shots conceded per game;goals conceded;goals conceded per game;goals conceded while last defender;goals conceded while last defender per game;shooting percentage;bpm per game;avg boost amount per game;amount collected;amount collected per game;amount collected big pads;amount collected big pads per game;amount collected small pads;amount collected small pads per game;count collected big pads;count collected big pads per game;count collected small pads;count collected small pads per game;amount stolen;amount stolen per game;amount stolen big pads;amount stolen big pads per game;amount stolen small pads;amount stolen small pads per game;count stolen big pads;count stolen big pads per game;count stolen small pads;count stolen small pads per game;0 boost time;0 boost time per game;100 boost time;100 boost time per game;amount used while supersonic;amount used while supersonic per game;amount overfill total;amount overfill total per game;amount overfill stolen;amount overfill stolen per game;avg speed per game;total distance;total distance per game;time slow speed;time slow speed per game;time boost speed;time boost speed per game;time supersonic speed;time supersonic speed per game;time on ground;time on ground per game;time low in air;time low in air per game;time high in air;time high in air per game;time powerslide;time powerslide per game;avg powerslide time per game;count powerslide;count powerslide per game;time most back;time most back per game;time most forward;time most forward per game;time in front of ball;time in front of ball per game;time behind ball;time behind ball per game;time defensive half;time defensive half per game;time offensive half;time offensive half per game;time defensive third;time defensive third per game;time neutral third;time neutral third per game;time offensive third;time offensive third per game;avg distance to ball per game;avg distance to ball has possession per game;avg distance to ball no possession per game;avg distance to team mates per game;demos inflicted;demos inflicted per game;demos taken;demos taken per game
Pollo_Pollo_215 & YoungMoiNBA & hykeemtard;Pollo_Pollo_215;1;1;100.00;539;539;1;1;2;2;4;4;1;1;12;12;2;2;2;2;100;350;45.94;2029;2029;1597;1597;432;432;18;18;40;40;385;385;197;197;188;188;2;2;18;18;32.47;32.47;45.84;45.84;403;403;224;224;8;8;1477;464421;464421;167.16;167.16;146.05;146.05;44.13;44.13;208;208;133.45;133.45;15.88;15.88;4.41;4.41;0.1;46;46;162.8;162.8;92.1;92.1;67.73;67.73;289.6;289.6;263.7;263.7;93.64;93.64;219.64;219.64;84.9;84.9;52.79;52.79;2634;2414;2867;3139;1;1;1;1
QuilliManilli & Quilli. & Brisk;PopsGoTheWeasel;3;2;66.67;774;258;1;0.33;2;0.67;5;1.67;5;1.67;19;6.33;6;2;2;0.67;20;247.33;46.57;4436;1478.67;2664;888;1772;590.67;35;11.67;156;52;1217;405.67;732;244;485;161.67;9;3;43;14.33;83.29;27.76;93.33;31.11;730;243.33;862;287.33;170;56.67;1404.77;1325838;441946;585.57;195.19;367.5;122.5;52.9;17.63;793.31;264.44;196.5;65.5;16.17;5.39;10.97;3.66;0.19;57;19;392.7;130.9;254;84.67;274.4;91.47;731.58;243.86;640.87;213.62;365.11;121.7;466.49;155.5;335.05;111.68;204.43;68.14;2828.88;2713.42;2924.27;3386.88;3;1;4;1.33
clumsysockman & Potato;Potato;1;1;100.00;486;486;2;2;1;1;1;1;6;6;4;4;2;2;2;2;33.33;395;54.93;2059;2059;1567;1567;492;492;23;23;43;43;417;417;254;254;163;163;3;3;14;14;53.98;53.98;54.45;54.45;464;464;655;655;45;45;1459;489899;489899;187.13;187.13;132.17;132.17;47.94;47.94;207.45;207.45;144.41;144.41;15.38;15.38;5.25;5.25;0.16;32;32;181.5;181.5;168.2;168.2;95.63;95.63;271.62;271.62;224.72;224.72;142.52;142.52;167.16;167.16;105.16;105.16;94.92;94.92;2164;1948;2448;3257;2;2;1;1
1punchman59 & Pug & Vlyd_Vampire;Pug;1;1;100.00;400;400;2;2;1;1;0;0;3;3;4;4;1;1;0;0;66.67;241;50.61;1124;1124;602;602;522;522;7;7;48;48;110;110;0;0;110;110;0;0;10;10;40.2;40.2;23.92;23.92;5;5;109;109;0;0;1356;364549;364549;181.08;181.08;97.52;97.52;14.98;14.98;187.77;187.77;96.13;96.13;9.68;9.68;4.32;4.32;0.19;23;23;91.3;91.3;108.5;108.5;55;55;238.58;238.58;203.58;203.58;90;90;147.54;147.54;99.5;99.5;46.53;46.53;2827;2496;2934;3472;0;0;1;1
PunjabiPrince & ScottyBlows & Da Baby on Da Cross;PunjabiPrince;1;1;100.00;413;413;1;1;2;2;1;1;2;2;5;5;2;2;2;2;50;342;58.47;1882;1882;1394;1394;488;488;17;17;44;44;287;287;119;119;168;168;2;2;15;15;30.23;30.23;25.71;25.71;315;315;312;312;82;82;1424;442363;442363;217.87;217.87;122.08;122.08;28.21;28.21;267.5;267.5;95.88;95.88;4.78;4.78;7.78;7.78;0.11;68;68;134.7;134.7;120.3;120.3;99.94;99.94;268.21;268.21;252.35;252.35;115.81;115.81;195.32;195.32;103.08;103.08;69.75;69.75;2781;2632;2974;3567;0;0;1;1
PushaaK & natty_glasses27 & Cerebral Ballsy.;PushaaK;1;1;100.00;194;194;1;1;0;0;0;0;2;2;5;5;2;2;2;2;50;326;50.05;1861;1861;1395;1395;466;466;17;17;41;41;462;462;314;314;148;148;4;4;13;13;32.43;32.43;37.5;37.5;199;199;331;331;93;93;1328;444773;444773;216.67;216.67;126.27;126.27;15.68;15.68;234.98;234.98;118.53;118.53;5.1;5.1;9.37;9.37;0.2;48;48;136.9;136.9;81.6;81.6;86.89;86.89;271.72;271.72;203.15;203.15;155.47;155.47;139.82;139.82;130.94;130.94;87.85;87.85;2921;3094;2719;3697;0;0;0;0
IWasPlatLastWeek & Putin0ntheRitz & bayr4cc;Putin0ntheRitz;1;0;0.00;272;272;1;1;1;1;0;0;4;4;5;5;3;3;1;1;25;197;53.31;1382;1382;865;865;517;517;13;13;44;44;356;356;172;172;184;184;2;2;16;16;32.92;32.92;67.69;67.69;103;103;445;445;36;36;1259;469653;469653;284.3;284.3;95.32;95.32;16.61;16.61;266.44;266.44;115.85;115.85;13.94;13.94;1.93;1.93;0.11;17;17;102.1;102.1;141.8;141.8;117.35;117.35;278.88;278.88;262.69;262.69;133.54;133.54;204.48;204.48;109.51;109.51;82.24;82.24;3055;2775;3282;3388;0;0;1;1
BenTheReddest & Quddler;Quddler;1;0;0.00;119;119;0;0;0;0;1;1;0;0;8;8;5;5;3;3;0;273;46.58;940;940;556;556;384;384;7;7;35;35;268;268;96;96;172;172;1;1;16;16;26.79;26.79;12.14;12.14;230;230;159;159;11;11;1379;243336;243336;120.12;120.12;67.89;67.89;10.62;10.62;145.28;145.28;50.4;50.4;2.94;2.94;1.86;1.86;0.14;13;13;103.6;103.6;85;85;81.01;81.01;117.61;117.61;132.97;132.97;65.65;65.65;102.44;102.44;55.93;55.93;40.26;40.26;2315;2208;2417;2971;2;2;0;0
DirtyDan & Quickdraw Mcgraw & tortillas;Quickdraw Mcgraw;1;0;0.00;450;450;1;1;0;0;2;2;4;4;7;7;2;2;1;1;25;219;55.14;1265;1265;1000;1000;265;265;12;12;24;24;397;397;318;318;79;79;4;4;7;7;23.67;23.67;49.92;49.92;332;332;213;213;86;86;1380;428680;428680;195.86;195.86;102.71;102.71;35;35;190.41;190.41;140.04;140.04;3.11;3.11;4.53;4.53;0.19;24;24;89.5;89.5;119.7;119.7;80.4;80.4;253.17;253.17;220.93;220.93;112.63;112.63;176.93;176.93;73.9;73.9;82.73;82.73;2639;2286;2943;3435;0;0;0;0
QuilliManilli & Quilli. & Brisk;Quilli.;69;41;59.42;24135;349.78;72;1.04;46;0.67;74;1.07;177;2.57;431;6.25;155;2.25;61;0.88;40.68;365.29;49.86;138005;2000.07;100467;1456.04;37538;544.03;1220;17.68;3207;46.48;30127;436.62;19721;285.81;10406;150.81;248;3.59;909;13.17;3144.38;45.57;3000.08;43.48;30367;440.1;21397;310.1;5211;75.52;1437.5;30777264;446047.31;11966.97;173.43;8664.73;125.58;2460.22;35.66;15078.03;218.52;7349.84;106.52;664.04;9.62;201.26;2.92;0.21;990;14.35;8776.6;127.2;8804.2;127.6;6856.51;99.37;16235.48;235.3;14388.64;208.53;8703.32;126.14;10852.78;157.29;6727.68;97.5;5511.52;79.88;2887.78;2762.39;3019.53;3622.64;78;1.13;56;0.81
