team name;player name;games;wins;win percentage;score;score per game;goals;goals per game;assists;assists per game;saves;saves per game;shots;shots per game;shots conceded;shots conceded per game;goals conceded;goals conceded per game;goals conceded while last defender;goals conceded while last defender per game;shooting percentage;bpm per game;avg boost amount per game;amount collected;amount collected per game;amount collected big pads;amount collected big pads per game;amount collected small pads;amount collected small pads per game;count collected big pads;count collected big pads per game;count collected small pads;count collected small pads per game;amount stolen;amount stolen per game;amount stolen big pads;amount stolen big pads per game;amount stolen small pads;amount stolen small pads per game;count stolen big pads;count stolen big pads per game;count stolen small pads;count stolen small pads per game;0 boost time;0 boost time per game;100 boost time;100 boost time per game;amount used while supersonic;amount used while supersonic per game;amount overfill total;amount overfill total per game;amount overfill stolen;amount overfill stolen per game;avg speed per game;total distance;total distance per game;time slow speed;time slow speed per game;time boost speed;time boost speed per game;time supersonic speed;time supersonic speed per game;time on ground;time on ground per game;time low in air;time low in air per game;time high in air;time high in air per game;time powerslide;time powerslide per game;avg powerslide time per game;count powerslide;count powerslide per game;time most back;time most back per game;time most forward;time most forward per game;time in front of ball;time in front of ball per game;time behind ball;time behind ball per game;time defensive half;time defensive half per game;time offensive half;time offensive half per game;time defensive third;time defensive third per game;time neutral third;time neutral third per game;time offensive third;time offensive third per game;avg distance to ball per game;avg distance to ball has possession per game;avg distance to ball no possession per game;avg distance to team mates per game;demos inflicted;demos inflicted per game;demos taken;demos taken per game
LittleLumpia450 & theStarhawk007 & JTaap;JTaap;1;0;0.00;260;260;0;0;1;1;1;1;2;2;5;5;3;3;1;1;0;396;53.44;2426;2426;1901;1901;525;525;25;25;46;46;542;542;275;275;267;267;3;3;23;23;48.53;48.53;28.35;28.35;127;127;546;546;13;13;1505;489213;489213;163.84;163.84;153.77;153.77;33.04;33.04;191.09;191.09;145.03;145.03;14.53;14.53;6.48;6.48;0.11;61;61;107.4;107.4;131.7;131.7;107.59;107.59;243.06;243.06;211.57;211.57;139.07;139.07;150.06;150.06;114.61;114.61;85.98;85.98;2621;2615;2637;3493;1;1;0;0
TBS Bot7980 & CosmicQueen920 & Zenzen0607;Ka_Astral;6;3;50.00;1768;294.67;5;0.83;3;0.5;3;0.5;9;1.5;45;7.5;19;3.17;6;1;55.56;242.61;52.52;8663;1443.83;4934;822.33;3729;621.5;72;12;324;54;1715;285.83;695;115.83;1020;170;10;1.67;93;15.5;114.64;19.11;156.2;26.03;354;59;2257;376.17;328;54.67;1300.79;2444852;407475.34;1276.5;212.75;673.7;112.28;72.23;12.04;1368.96;228.16;607.9;101.32;45.56;7.59;27.41;4.57;0.16;165;27.5;644.8;107.47;630.5;105.08;615.17;102.53;1407.26;234.54;1297.24;216.21;725.19;120.86;974.22;162.37;615.27;102.55;432.95;72.16;2829.13;2744.5;2894.68;3542.72;3;0.5;3;0.5
Glitch2TUFF & Kryptonic Plague & Mercury;Kryptonic Plague;1;0;0.00;220;220;0;0;0;0;0;0;2;2;9;9;6;6;3;3;0;508;46.67;2958;2958;2248;2248;710;710;26;26;64;64;795;795;541;541;254;254;6;6;22;22;45.12;45.12;46.25;46.25;596;596;371;371;58;58;1690;566485;566485;118.83;118.83;171.55;171.55;71.03;71.03;194.61;194.61;138;138;28.8;28.8;4.62;4.62;0.14;34;34;164.3;164.3;175.4;175.4;129.99;129.99;231.43;231.43;230.49;230.49;130.93;130.93;168.94;168.94;111.53;111.53;80.95;80.95;2197;2085;2279;3283;1;1;0;0
LittleLumpia450 & theStarhawk007 & JTaap;LittleLumpia450;1;0;0.00;260;260;1;1;0;0;1;1;3;3;5;5;3;3;2;2;33.33;295;52.15;1797;1797;1234;1234;563;563;14;14;52;52;461;461;279;279;182;182;3;3;18;18;34.09;34.09;8.72;8.72;253;253;120;120;35;35;1369;440731;440731;190.66;190.66;134.04;134.04;20.49;20.49;260.05;260.05;81.79;81.79;3.34;3.34;2.81;2.81;0.18;16;16;132.5;132.5;92.9;92.9;84.42;84.42;260.77;260.77;224.32;224.32;120.87;120.87;177.38;177.38;91.28;91.28;76.53;76.53;3227;3188;3273;3521;0;0;2;2
TheGoatPhoenix & Lix4Ever;Lix4Ever;1;1;100.00;676;676;2;2;2;2;1;1;5;5;7;7;3;3;1;1;40;333;51.19;2239;2239;1679;1679;560;560;20;20;51;51;724;724;556;556;168;168;7;7;15;15;58.37;58.37;37.38;37.38;151;151;348;348;143;143;1423;520964;520964;204;204;158.14;158.14;35.48;35.48;218.13;218.13;153.81;153.81;25.67;25.67;5.81;5.81;0.15;39;39;122.5;122.5;248.8;248.8;134.42;134.42;263.19;263.19;228.16;228.16;169.45;169.45;166.88;166.88;120.93;120.93;109.8;109.8;2238;2036;2484;2887;0;0;0;0
COD-addict21 & Lukeiscool2197;Lukeiscool2197;1;0;0.00;178;178;0;0;0;0;0;0;0;0;5;5;3;3;2;2;0;321;60.86;1139;1139;973;973;166;166;13;13;16;16;267;267;233;233;34;34;4;4;3;3;19.71;19.71;51.84;51.84;98;98;341;341;166;166;1400;281250;281250;114.15;114.15;78.78;78.78;20.08;20.08;111.71;111.71;75.26;75.26;26.04;26.04;2.59;2.59;0.13;20;20;101.4;101.4;99.6;99.6;68.35;68.35;144.66;144.66;149.01;149.01;64;64;120.23;120.23;48.87;48.87;43.91;43.91;1824;1234;2330;2704;0;0;0;0
MADOG_32G & Shleep24;MADOG_32G;1;0;0.00;224;224;1;1;0;0;0;0;3;3;5;5;5;5;3;3;33.33;391;46.6;1537;1537;1181;1181;356;356;13;13;31;31;468;468;339;339;129;129;4;4;11;11;57.29;57.29;16.26;16.26;400;400;73;73;60;60;1500;338261;338261;112.04;112.04;110.11;110.11;26.18;26.18;163.9;163.9;80.53;80.53;3.9;3.9;1.79;1.79;0.14;13;13;129.1;129.1;96.9;96.9;70.24;70.24;178.09;178.09;138.93;138.93;109.4;109.4;103.85;103.85;75.68;75.68;68.79;68.79;2723;2600;2750;3171;0;0;0;0
Glitch2TUFF & Kryptonic Plague & Mercury;Mercury;1;0;0.00;151;151;0;0;0;0;1;1;2;2;11;11;5;5;2;2;0;271;32.03;1465;1465;880;880;585;585;9;9;53;53;230;230;100;100;130;130;1;1;12;12;83.07;83.07;14.15;14.15;52;52;21;21;0;0;1390;459497;459497;200.23;200.23;128.29;128.29;25.25;25.25;172.4;172.4;177.59;177.59;3.78;3.78;17.17;17.17;0.11;153;153;121;121;115.3;115.3;127.05;127.05;226.73;226.73;243.96;243.96;109.82;109.82;190.25;190.25;101.06;101.06;62.46;62.46;2823;2885;2782;3508;0;0;0;0
Mexico5417 & exotic-order81 & xXsynXx1367;Mexico5417;1;1;100.00;244;244;0;0;1;1;2;2;3;3;4;4;0;0;0;0;0;238;58.26;1553;1553;827;827;726;726;13;13;66;66;406;406;103;103;303;303;3;3;28;28;15.26;15.26;53.32;53.32;0;0;508;508;214;214;1304;430532;430532;224.52;224.52;108.55;108.55;20.82;20.82;227.96;227.96;116.84;116.84;9.08;9.08;3.86;3.86;0.11;36;36;110.4;110.4;100.5;100.5;87.7;87.7;266.19;266.19;202.88;202.88;151;151;150.55;150.55;101.98;101.98;101.35;101.35;2842;2949;2716;3456;0;0;0;0
zaidaboi & Nick_Babu;Nick_Babu;1;0;0.00;308;308;1;1;0;0;0;0;2;2;6;6;6;6;3;3;50;313;49.55;1691;1691;1149;1149;542;542;14;14;48;48;261;261;62;62;199;199;1;1;18;18;42.39;42.39;25.06;25.06;105;105;258;258;37;37;1411;493771;493771;215.97;215.97;127.21;127.21;44.35;44.35;203.21;203.21;175.37;175.37;8.95;8.95;1.71;1.71;0.11;16;16;163;163;198.7;198.7;134.17;134.17;253.36;253.36;277.44;277.44;110.09;110.09;203.67;203.67;120.37;120.37;63.5;63.5;2743;2167;3266;2932;0;0;1;1
