team name;player name;games;wins;win percentage;score;score per game;goals;goals per game;assists;assists per game;saves;saves per game;shots;shots per game;shots conceded;shots conceded per game;goals conceded;goals conceded per game;goals conceded while last defender;goals conceded while last defender per game;shooting percentage;bpm per game;avg boost amount per game;amount collected;amount collected per game;amount collected big pads;amount collected big pads per game;amount collected small pads;amount collected small pads per game;count collected big pads;count collected big pads per game;count collected small pads;count collected small pads per game;amount stolen;amount stolen per game;amount stolen big pads;amount stolen big pads per game;amount stolen small pads;amount stolen small pads per game;count stolen big pads;count stolen big pads per game;count stolen small pads;count stolen small pads per game;0 boost time;0 boost time per game;100 boost time;100 boost time per game;amount used while supersonic;amount used while supersonic per game;amount overfill total;amount overfill total per game;amount overfill stolen;amount overfill stolen per game;avg speed per game;total distance;total distance per game;time slow speed;time slow speed per game;time boost speed;time boost speed per game;time supersonic speed;time supersonic speed per game;time on ground;time on ground per game;time low in air;time low in air per game;time high in air;time high in air per game;time powerslide;time powerslide per game;avg powerslide time per game;count powerslide;count powerslide per game;time most back;time most back per game;time most forward;time most forward per game;time in front of ball;time in front of ball per game;time behind ball;time behind ball per game;time defensive half;time defensive half per game;time offensive half;time offensive half per game;time defensive third;time defensive third per game;time neutral third;time neutral third per game;time offensive third;time offensive third per game;avg distance to ball per game;avg distance to ball has possession per game;avg distance to ball no possession per game;avg distance to team mates per game;demos inflicted;demos inflicted per game;demos taken;demos taken per game
seashanties7564 & CuSoup;seashanties7564;1;1;100.00;487;487;1;1;0;0;2;2;1;1;3;3;0;0;0;0;100;378;49.65;2047;2047;1411;1411;636;636;18;18;54;54;633;633;408;408;225;225;5;5;20;20;52.57;52.57;31.41;31.41;345;345;392;392;95;95;1559;509917;509917;141.93;141.93;146.23;146.23;47.34;47.34;175.2;175.2;138.17;138.17;22.13;22.13;6.5;6.5;0.11;58;58;153;153;186.7;186.7;72.19;72.19;263.3;263.3;208.47;208.47;127.02;127.02;153.06;153.06;106.31;106.31;76.12;76.12;2018;1741;2320;3388;1;1;1;1
Ardipithicus & Reduza & shlost;shlost;1;1;100.00;166;166;0;0;0;0;1;1;2;2;5;5;0;0;0;0;0;379;54.88;2130;2130;1662;1662;468;468;20;20;44;44;217;217;134;134;83;83;2;2;7;7;19.13;19.13;52.69;52.69;371;371;372;372;65;65;1480;457593;457593;152.79;152.79;137.9;137.9;29.61;29.61;191.54;191.54;122.68;122.68;6.07;6.07;2.19;2.19;0.14;16;16;97.1;97.1;112.6;112.6;79.97;79.97;240.33;240.33;220.33;220.33;99.97;99.97;163.08;163.08;89.16;89.16;68.05;68.05;2925;2806;3049;3702;1;1;2;2
Yummy.-. & shot of rye;shot of rye;1;1;100.00;463;463;1;1;0;0;1;1;3;3;5;5;1;1;1;1;33.33;407;55.94;2656;2656;1973;1973;683;683;24;24;59;59;691;691;460;460;231;231;6;6;18;18;41.26;41.26;50.21;50.21;47;47;434;434;146;146;1498;534333;534333;183.41;183.41;126.18;126.18;61.09;61.09;192.11;192.11;170;170;8.57;8.57;10.75;10.75;0.15;70;70;216.3;216.3;152.4;152.4;83.43;83.43;287.25;287.25;206.5;206.5;164.18;164.18;152.33;152.33;124.09;124.09;94.25;94.25;2450;2003;2972;2982;0;0;2;2
igorthewise & shudder_bfy & systo;shudder_bfy;3;0;0.00;1086;362;3;1;0;0;3;1;18;6;21;7;12;4;0;0;16.67;453.33;53.37;8606;2868.67;6161;2053.67;2445;815;75;25;204;68;2174;724.67;1430;476.67;744;248;18;6;68;22.67;147.69;49.23;129.04;43.01;1585;528.33;1144;381.33;344;114.67;1623;1624238;541412.69;420.15;140.05;473.48;157.83;186.99;62.33;685.27;228.42;362.38;120.79;32.98;10.99;19.63;6.54;0.09;207;69;322.6;107.53;351.7;117.23;307.38;102.46;773.25;257.75;657.56;219.19;423.08;141.03;447.63;149.21;426.32;142.11;206.69;68.9;3001.68;2891.68;3100.34;3926;0;0;0;0
Knight Doc Wolfe & theevilisback & BoltiniRome;silence4073;9;2;22.22;2696;299.56;5;0.56;4;0.44;10;1.11;22;2.44;55;6.11;28;3.11;13;1.44;22.73;349.6;45.05;14500;1611.11;9574;1063.78;4926;547.33;111;12.33;431;47.89;3062;340.22;1674;186;1388;154.22;19;2.11;122;13.56;346.68;38.52;195.01;21.67;1128;125.33;1316;146.22;67;7.44;1480.72;3563456;395939.56;1290.2;143.36;987.49;109.72;297.24;33.03;1541.07;171.23;903.96;100.44;129.91;14.43;52.36;5.82;0.1;549;61;1077.4;119.71;1003.9;111.54;756.16;84.02;1818.78;202.09;1655.03;183.89;919.9;102.21;1242.47;138.05;777.02;86.34;555.43;61.71;2700.17;2509.2;2796.41;3498.36;7;0.78;6;0.67
bukalat & skd & Oliober42;skd;1;1;100.00;272;272;1;1;2;2;0;0;2;2;2;2;0;0;0;0;50;353;62.52;968;968;751;751;217;217;10;10;20;20;187;187;100;100;87;87;1;1;8;8;23.42;23.42;35.49;35.49;150;150;264;264;8;8;1502;218843;218843;81.49;81.49;57.05;57.05;19.16;19.16;90.91;90.91;58.1;58.1;8.7;8.7;2.01;2.01;0.13;15;15;48.1;48.1;37.2;37.2;34.4;34.4;123.3;123.3;90.21;90.21;67.5;67.5;68.45;68.45;42.47;42.47;46.78;46.78;2796;2802;2884;3460;0;0;1;1
CrystalMarmot43 & slightly gone;slightly gone;2;0;0.00;380;190;0;0;0;0;2;1;2;1;10;5;8;4;4;2;0;429;58.19;4165;2082.5;3018;1509;1147;573.5;40;20;103;51.5;1111;555.5;696;348;415;207.5;8;4;37;18.5;25.42;12.71;78.54;39.27;501;250.5;949;474.5;102;51;1508.5;831686;415843;279.86;139.93;233.26;116.63;75.84;37.92;368.91;184.46;196.95;98.47;23.11;11.56;13.81;6.9;0.13;105;52.5;255.2;127.6;305.9;152.95;175.72;87.86;413.25;206.62;382.43;191.21;206.53;103.26;285.36;142.68;174.98;87.49;128.62;64.31;2372;2211.5;2504.5;3583.5;4;2;0;0
DOOTSON BOWER & Lunchbox & snewboii;snewboii;1;0;0.00;302;302;1;1;0;0;1;1;2;2;7;7;3;3;1;1;50;373;56.72;2165;2165;1460;1460;705;705;20;20;67;67;332;332;89;89;243;243;2;2;23;23;37.42;37.42;24.91;24.91;188;188;567;567;118;118;1427;467679;467679;187.94;187.94;122.84;122.84;40.24;40.24;198.12;198.12;145.14;145.14;7.75;7.75;7.79;7.79;0.15;51;51;166.1;166.1;67;67;76.05;76.05;274.97;274.97;243.7;243.7;107.32;107.32;193.34;193.34;99.49;99.49;58.18;58.18;2714;2788;2648;3654;0;0;2;2
csiar1 & snoofuh;snoofuh;1;1;100.00;619;619;2;2;1;1;1;1;4;4;6;6;2;2;0;0;50;517;51.43;3491;3491;2686;2686;805;805;31;31;71;71;861;861;618;618;243;243;8;8;21;21;63.69;63.69;27.31;27.31;711;711;435;435;183;183;1653;657193;657193;147.25;147.25;180.7;180.7;92.21;92.21;235.67;235.67;161.89;161.89;22.6;22.6;7.92;7.92;0.16;50;50;239.7;239.7;178;178;88.9;88.9;331.26;331.26;246.34;246.34;173.82;173.82;175.49;175.49;132.45;132.45;112.22;112.22;2594;2448;2806;3624;0;0;0;0
RoyaltyGames & illusiveMar & sol;sol;1;0;0.00;367;367;1;1;0;0;2;2;2;2;9;9;4;4;2;2;50;252;61.62;1573;1573;1055;1055;518;518;15;15;46;46;188;188;42;42;146;146;1;1;13;13;18.56;18.56;50.33;50.33;100;100;453;453;57;57;1367;454661;454661;225.87;225.87;122.6;122.6;19.92;19.92;237.72;237.72;124.26;124.26;6.41;6.41;8.79;8.79;0.15;57;57;145.5;145.5;96.4;96.4;97.26;97.26;271.13;271.13;226.58;226.58;141.81;141.81;167.73;167.73;119.15;119.15;81.51;81.51;3290;3407;3221;3600;0;0;1;1
solonecroo & Browny_g & Hu.;solonecroo;2;2;100.00;914;457;2;1;2;1;6;3;6;3;18;9;2;1;0;0;33.33;427;49.18;4908;2454;3934;1967;974;487;44;22;92;46;394;197;134;67;260;130;2;1;24;12;78.05;39.03;70.78;35.39;517;258.5;556;278;80;40;1565.5;1002608;501304;301.41;150.71;295.73;147.86;93.18;46.59;371.84;185.92;273.27;136.63;45.21;22.6;9.5;4.75;0.13;72;36;241.5;120.75;234.2;117.1;161.36;80.68;528.96;264.48;415.4;207.7;274.92;137.46;300;150;225.91;112.96;164.41;82.21;2998.5;2866;3145.5;3705;4;2;2;1
somberr. & 100x Jota & ixFabz;somberr.;1;1;100.00;308;308;2;2;0;0;0;0;3;3;2;2;0;0;0;0;66.67;399;52.8;1423;1423;1047;1047;376;376;15;15;32;32;333;333;155;155;178;178;3;3;12;12;27.22;27.22;36.87;36.87;117;117;486;486;145;145;1515;269113;269113;96.36;96.36;62.21;62.21;35.3;35.3;98.6;98.6;89.93;89.93;5.34;5.34;2.78;2.78;0.15;19;19;48.3;48.3;59;59;50.17;50.17;143.7;143.7;93.31;93.31;100.56;100.56;57.04;57.04;68.11;68.11;68.73;68.73;3216;3186;3201;3799;0;0;0;0
Knight Doc Wolfe & theevilisback & BoltiniRome;soundslikemusic_;1;0;0.00;130;130;0;0;0;0;0;0;1;1;6;6;4;4;1;1;0;322;52.62;1782;1782;1390;1390;392;392;18;18;38;38;369;369;272;272;97;97;3;3;10;10;46.79;46.79;59.74;59.74;184;184;446;446;38;38;1422;473952;473952;193.61;193.61;130.36;130.36;35.19;35.19;220.48;220.48;130.82;130.82;7.86;7.86;4.24;4.24;0.16;26;26;118.3;118.3;107.1;107.1;94.2;94.2;264.96;264.96;219.58;219.58;139.58;139.58;166.5;166.5;118.75;118.75;73.91;73.91;3294;3213;3360;3862;0;0;0;0
byCasperr & spirited aerial & BraveKingDuke1;spirited aerial;1;1;100.00;424;424;1;1;2;2;1;1;4;4;10;10;3;3;1;1;25;305;57.66;1930;1930;1379;1379;551;551;16;16;51;51;413;413;235;235;178;178;3;3;18;18;23.99;23.99;50.65;50.65;41;41;262;262;86;86;1433;497185;497185;200.62;200.62;159.93;159.93;19.27;19.27;230.56;230.56;132.05;132.05;17.22;17.22;5.16;5.16;0.11;46;46;98.8;98.8;138.1;138.1;145.04;145.04;234.79;234.79;216.69;216.69;163.14;163.14;158.5;158.5;124.67;124.67;96.66;96.66;2976;2792;3231;3604;1;1;0;0
Ordinary & steevhen & ImHim2549;steevhen;1;0;0.00;174;174;0;0;1;1;0;0;3;3;2;2;2;2;0;0;0;401;49.59;2313;2313;1603;1603;710;710;21;21;55;55;685;685;391;391;294;294;4;4;18;18;45.58;45.58;38.5;38.5;441;441;514;514;8;8;1601;506536;506536;132.65;132.65;140.51;140.51;58.22;58.22;197.67;197.67;126.06;126.06;7.64;7.64;5.48;5.48;0.08;68;68;113.3;113.3;125.1;125.1;95.53;95.53;235.85;235.85;197.46;197.46;133.91;133.91;145.07;145.07;109.1;109.1;77.22;77.22;2787;2829;2734;3901;0;0;2;2
2CM-Monster & MonkeyKing-QC & stuhp;stuhp;1;1;100.00;156;156;0;0;0;0;1;1;3;3;9;9;1;1;0;0;0;229;61.24;1377;1377;865;865;512;512;12;12;47;47;303;303;173;173;130;130;3;3;13;13;11.31;11.31;66;66;14;14;376;376;145;145;1414;436331;436331;177.6;177.6;129.71;129.71;14.06;14.06;212.27;212.27;108.84;108.84;0.26;0.26;6.4;6.4;0.15;43;43;78.7;78.7;101.2;101.2;81.73;81.73;239.64;239.64;203.97;203.97;117.39;117.39;148.88;148.88;99.91;99.91;72.58;72.58;2959;2986;2888;3543;0;0;2;2
