team name;player name;games;wins;win percentage;score;score per game;goals;goals per game;assists;assists per game;saves;saves per game;shots;shots per game;shots conceded;shots conceded per game;goals conceded;goals conceded per game;goals conceded while last defender;goals conceded while last defender per game;shooting percentage;bpm per game;avg boost amount per game;amount collected;amount collected per game;amount collected big pads;amount collected big pads per game;amount collected small pads;amount collected small pads per game;count collected big pads;count collected big pads per game;count collected small pads;count collected small pads per game;amount stolen;amount stolen per game;amount stolen big pads;amount stolen big pads per game;amount stolen small pads;amount stolen small pads per game;count stolen big pads;count stolen big pads per game;count stolen small pads;count stolen small pads per game;0 boost time;0 boost time per game;100 boost time;100 boost time per game;amount used while supersonic;amount used while supersonic per game;amount overfill total;amount overfill total per game;amount overfill stolen;amount overfill stolen per game;avg speed per game;total distance;total distance per game;time slow speed;time slow speed per game;time boost speed;time boost speed per game;time supersonic speed;time supersonic speed per game;time on ground;time on ground per game;time low in air;time low in air per game;time high in air;time high in air per game;time powerslide;time powerslide per game;avg powerslide time per game;count powerslide;count powerslide per game;time most back;time most back per game;time most forward;time most forward per game;time in front of ball;time in front of ball per game;time behind ball;time behind ball per game;time defensive half;time defensive half per game;time offensive half;time offensive half per game;time defensive third;time defensive third per game;time neutral third;time neutral third per game;time offensive third;time offensive third per game;avg distance to ball per game;avg distance to ball has possession per game;avg distance to ball no possession per game;avg distance to team mates per game;demos inflicted;demos inflicted per game;demos taken;demos taken per game
popayes5 & WMyBadW & AeukU. &;Spongebob85236;1;0;0.00;309;309;1;1;0;0;1;1;3;3;8;8;2;2;1;1;33.33;337;58.46;1868;1868;1434;1434;434;434;23;23;40;40;519;519;396;396;123;123;5;5;12;12;6.88;6.88;86.77;86.77;137;137;880;880;103;103;1472;468314;468314;165.32;165.32;134.39;134.39;34.71;34.71;181.96;181.96;141.22;141.22;11.25;11.25;1.05;1.05;0.15;7;7;97.5;97.5;128.7;128.7;90.17;90.17;244.25;244.25;224.77;224.77;109.65;109.65;174.92;174.92;92.89;92.89;66.61;66.61;2769;2437;3007;3294;0;0;0;0
AngelReyesK & R aa ii & The Adamant;The Adamant;1;1;100.00;216;216;1;1;0;0;1;1;1;1;2;2;0;0;0;0;100;374;54.52;1722;1722;1088;1088;634;634;15;15;49;49;445;445;272;272;173;173;3;3;8;8;30.81;30.81;26.61;26.61;147;147;332;332;28;28;1419;379209;379209;142.32;142.32;111.7;111.7;20.96;20.96;146.56;146.56;115.6;115.6;12.82;12.82;8.23;8.23;0.1;81;81;62.1;62.1;115.1;115.1;83.64;83.64;191.33;191.33;150.86;150.86;124.12;124.12;93.95;93.95;105.18;105.18;75.84;75.84;3303;3012;3594;3941;0;0;0;0
popayes5 & WMyBadW & AeukU. &;ThinkLatinaLover;4;1;25.00;1186;296.5;2;0.5;0;0;7;1.75;5;1.25;24;6;8;2;3;0.75;40;378.23;50.82;7187;1796.75;4869;1217.25;2318;579.5;63;15.75;207;51.75;1159;289.75;656;164;503;125.75;8;2;46;11.5;133.95;33.49;154.77;38.69;1054;263.5;1517;379.25;145;36.25;1524.74;1676774;419193.5;545.82;136.46;454.41;113.6;150.06;37.51;731.91;182.98;381.23;95.31;37.13;9.28;24.3;6.07;0.08;282;70.5;379.3;94.82;369.4;92.35;330.84;82.71;819.43;204.86;805.17;201.29;345.09;86.27;637.18;159.29;308.53;77.13;204.56;51.14;2913.6;2665.33;3155.3;3634.58;7;1.75;3;0.75
K0 Kai & UppishStream223 & venom1307;UppishStream223;1;0;0.00;328;328;1;1;2;2;0;0;2;2;10;10;5;5;3;3;50;344;50.95;2477;2477;1870;1870;607;607;23;23;56;56;271;271;161;161;110;110;2;2;11;11;34.14;34.14;31.4;31.4;192;192;369;369;45;45;1404;486431;486431;201.3;201.3;143.27;143.27;41.47;41.47;217.58;217.58;154.37;154.37;14.1;14.1;9.23;9.23;0.15;63;63;128.9;128.9;101.5;101.5;90.09;90.09;295.96;295.96;279.37;279.37;106.68;106.68;229.68;229.68;85.33;85.33;71.05;71.05;2799;2930;2638;3401;1;1;0;0
FairTbanks88 & User-83719b36d4;User-83719b36d4;1;1;100.00;463;463;1;1;3;3;0;0;5;5;5;5;2;2;1;1;20;386;53.47;2508;2508;2054;2054;454;454;26;26;43;43;843;843;625;625;218;218;8;8;20;20;48.88;48.88;69.89;69.89;187;187;554;554;180;180;1480;503798;503798;181.57;181.57;156.07;156.07;32.1;32.1;188.86;188.86;153.98;153.98;26.89;26.89;5.39;5.39;0.15;37;37;174;174;167.4;167.4;81.21;81.21;288.53;288.53;198.93;198.93;170.81;170.81;147.05;147.05;117.57;117.57;105.12;105.12;2516;2379;2663;3745;1;1;0;0
DRYwall-kyle666 & Venomous_Six;Venomous_Six;1;0;0.00;538;538;1;1;0;0;3;3;3;3;8;8;2;2;1;1;33.33;491;48.4;2330;2330;1798;1798;532;532;21;21;40;40;438;438;353;353;85;85;4;4;8;8;32.14;32.14;26.02;26.02;427;427;309;309;54;54;1503;410159;410159;147.1;147.1;118.03;118.03;43.22;43.22;188.81;188.81;107.9;107.9;11.64;11.64;6.17;6.17;0.1;63;63;194.1;194.1;175.4;175.4;75.96;75.96;232.39;232.39;224.72;224.72;83.63;83.63;182.23;182.23;81.19;81.19;44.92;44.92;2409;2197;2666;3398;0;0;2;2
popayes5 & WMyBadW & AeukU. &;WMyBadW;8;1;12.50;4140;517.5;5;0.62;5;0.62;26;3.25;23;2.88;68;8.5;29;3.62;17;2.12;21.74;309.4;56.14;14874;1859.25;9895;1236.88;4979;622.38;128;16;448;56;3816;477;2502;312.75;1314;164.25;34;4.25;122;15.25;179.9;22.49;392.69;49.09;1084;135.5;2601;325.12;787;98.38;1377.79;3621041;452630.12;1606.77;200.85;938.61;117.33;264.96;33.12;1621.55;202.69;1113.22;139.15;75.6;9.45;52.71;6.59;0.1;530;66.25;1361.8;170.23;1316.2;164.53;757.8;94.72;2052.55;256.57;1863.71;232.96;946.65;118.33;1436.24;179.53;822.92;102.86;551.19;68.9;2315.62;1987.41;2578.82;3261.01;5;0.62;3;0.38
WeCame4theDead & mr.noisy;WeCame4theDead;1;0;0.00;294;294;1;1;1;1;0;0;2;2;6;6;6;6;3;3;50;314;40.91;1724;1724;1216;1216;508;508;14;14;45;45;236;236;100;100;136;136;1;1;13;13;69.09;69.09;36.85;36.85;358;358;194;194;10;10;1321;410325;410325;220.7;220.7;100.73;100.73;23.16;23.16;219.29;219.29;119.73;119.73;5.59;5.59;4.1;4.1;0.22;19;19;132.6;132.6;190.3;190.3;99.27;99.27;245.32;245.32;220.12;220.12;124.48;124.48;172.5;172.5;88.73;88.73;83.36;83.36;2712;2302;3073;3258;1;1;0;0
KitsukisE514 & XFostyDmndzX;XFostyDmndzX;1;1;100.00;424;424;2;2;2;2;0;0;5;5;3;3;2;2;2;2;40;395;49.29;2480;2480;1901;1901;579;579;22;22;51;51;607;607;391;391;216;216;5;5;18;18;42.3;42.3;64.19;64.19;295;295;301;301;108;108;1454;500464;500464;187.3;187.3;143.7;143.7;42.29;42.29;261.97;261.97;108.58;108.58;2.74;2.74;8.73;8.73;0.27;32;32;192.7;192.7;155.6;155.6;78.05;78.05;295.24;295.24;209.67;209.67;163.62;163.62;155.02;155.02;105.5;105.5;112.77;112.77;2541;2661;2439;2864;0;0;1;1
Lamnchop & Zerbit;Zerbit;2;1;50.00;952;476;4;2;1;0.5;2;1;11;5.5;14;7;7;3.5;4;2;36.36;432.91;48.86;4107;2053.5;2999;1499.5;1108;554;38;19;89;44.5;937;468.5;508;254;429;214.5;7;3.5;37;18.5;53.55;26.77;60.49;30.24;387;193.5;474;237;128;64;1545.35;814702;407351;272.07;136.04;230.58;115.29;75.67;37.83;350.67;175.33;205.27;102.63;22.36;11.18;14.8;7.4;0.12;122;61;271.2;135.6;274.8;137.4;153.66;76.83;424.65;212.33;316.08;158.04;262.22;131.11;220.11;110.06;197.39;98.69;160.81;80.4;2362.41;2185.3;2498.3;3036.06;0;0;0;0
