team name;player name;games;wins;win percentage;score;score per game;goals;goals per game;assists;assists per game;saves;saves per game;shots;shots per game;shots conceded;shots conceded per game;goals conceded;goals conceded per game;goals conceded while last defender;goals conceded while last defender per game;shooting percentage;bpm per game;avg boost amount per game;amount collected;amount collected per game;amount collected big pads;amount collected big pads per game;amount collected small pads;amount collected small pads per game;count collected big pads;count collected big pads per game;count collected small pads;count collected small pads per game;amount stolen;amount stolen per game;amount stolen big pads;amount stolen big pads per game;amount stolen small pads;amount stolen small pads per game;count stolen big pads;count stolen big pads per game;count stolen small pads;count stolen small pads per game;0 boost time;0 boost time per game;100 boost time;100 boost time per game;amount used while supersonic;amount used while supersonic per game;amount overfill total;amount overfill total per game;amount overfill stolen;amount overfill stolen per game;avg speed per game;total distance;total distance per game;time slow speed;time slow speed per game;time boost speed;time boost speed per game;time supersonic speed;time supersonic speed per game;time on ground;time on ground per game;time low in air;time low in air per game;time high in air;time high in air per game;time powerslide;time powerslide per game;avg powerslide time per game;count powerslide;count powerslide per game;time most back;time most back per game;time most forward;time most forward per game;time in front of ball;time in front of ball per game;time behind ball;time behind ball per game;time defensive half;time defensive half per game;time offensive half;time offensive half per game;time defensive third;time defensive third per game;time neutral third;time neutral third per game;time offensive third;time offensive third per game;avg distance to ball per game;avg distance to ball has possession per game;avg distance to ball no possession per game;avg distance to team mates per game;demos inflicted;demos inflicted per game;demos taken;demos taken per game
ReichyZ & jamminnnnnnn & Dustfinger69;jamminnnnnnn;2;2;100.00;1014;507;2;1;0;0;8;4;6;3;22;11;2;1;0;0;33.33;290;57.13;3158;1579;2150;1075;1008;504;30;15;88;44;594;297;272;136;322;161;4;2;28;14;48.61;24.31;85.58;42.79;442;221;892;446;140;70;1380;867279;433639.5;378.21;189.11;227.05;113.53;55.99;27.99;464.9;232.45;187.05;93.52;9.32;4.66;10.05;5.03;0.11;90;45;226.8;113.4;185.2;92.6;175.99;87.99;485.27;242.63;431.16;215.58;230.09;115.04;329.43;164.71;212.17;106.08;119.66;59.83;3005;3047;2977.5;3811;0;0;2;1
jayseb941 & TTV-germs;jayseb941;1;1;100.00;512;512;0;0;1;1;3;3;3;3;6;6;1;1;1;1;0;421;45.13;2251;2251;1689;1689;562;562;18;18;48;48;705;705;492;492;213;213;5;5;18;18;55.71;55.71;28.34;28.34;270;270;112;112;10;10;1514;479237;479237;150.94;150.94;135.33;135.33;45.5;45.5;190.5;190.5;124.95;124.95;16.33;16.33;4.26;4.26;0.11;38;38;166;166;161.8;161.8;78.65;78.65;253.13;253.13;190.28;190.28;141.49;141.49;135.84;135.84;103.68;103.68;92.25;92.25;2206;1959;2496;2594;2;2;1;1
Kitty & jjjude45 & ABASHED;jjjude45;1;1;100.00;457;457;0;0;1;1;4;4;1;1;11;11;1;1;0;0;0;276;57.67;2173;2173;882;882;1291;1291;11;11;91;91;523;523;100;100;423;423;1;1;29;29;38.58;38.58;43.03;43.03;150;150;238;238;2;2;1378;612391;612391;262.77;262.77;171.28;171.28;25.93;25.93;290.95;290.95;160.23;160.23;8.8;8.8;7.64;7.64;0.17;44;44;177.5;177.5;105;105;97.82;97.82;362.15;362.15;304.4;304.4;155.58;155.58;243.62;243.62;124.69;124.69;91.66;91.66;2622;2365;2845;3172;0;0;1;1
Greg3Dot & Subliminal Seduction & jpqr22;jpqr22;1;1;100.00;655;655;4;4;0;0;0;0;5;5;4;4;2;2;2;2;80;363;56.58;1986;1986;1108;1108;878;878;17;17;50;50;493;493;236;236;257;257;6;6;13;13;11.43;11.43;43.22;43.22;665;665;525;525;276;276;1640;523748;523748;132.2;132.2;160.49;160.49;55.1;55.1;222.4;222.4;99.91;99.91;25.48;25.48;3.93;3.93;0.11;37;37;112.3;112.3;124.3;124.3;83.09;83.09;264.71;264.71;218.72;218.72;129.08;129.08;168.67;168.67;94.87;94.87;84.26;84.26;2679;2614;2738;3553;2;2;0;0
ALRgladiatOR & jullz1227;jullz1227;1;0;0.00;322;322;0;0;2;2;1;1;4;4;7;7;4;4;1;1;0;389;49.53;2913;2913;2263;2263;650;650;27;27;58;58;570;570;372;372;198;198;5;5;19;19;47.79;47.79;37.42;37.42;367;367;445;445;127;127;1455;578705;578705;210.24;210.24;184.11;184.11;34.97;34.97;297.96;297.96;127.29;127.29;4.07;4.07;5.98;5.98;0.15;41;41;195.5;195.5;210.2;210.2;142.7;142.7;286.62;286.62;258.96;258.96;170.36;170.36;196.15;196.15;140.34;140.34;92.82;92.82;2545;2400;2698;3076;0;0;1;1
CrucialUrchin & car cam hero & *********;justin100004;2;2;100.00;464;232;1;0.5;1;0.5;1;0.5;4;2;11;5.5;3;1.5;1;0.5;25;384.14;51.48;4233;2116.5;3170;1585;1063;531.5;36;18;91;45.5;790;395;506;253;284;142;6;3;27;13.5;85.13;42.57;143.6;71.8;851;425.5;465;232.5;108;54;1470.37;946551;473275.5;324.77;162.39;287.1;143.55;70.63;35.32;446.44;223.22;222.52;111.26;13.53;6.76;7.57;3.78;0.12;59;29.5;206.5;103.25;260.5;130.25;189.87;94.93;492.62;246.31;417.76;208.88;264.74;132.37;306.65;153.32;219.75;109.88;156.11;78.06;3203.19;3082.51;3389.61;3866;1;0.5;2;1
Dr.Grooovy & juweyda.;juweyda.;1;1;100.00;506;506;2;2;1;1;2;2;2;2;7;7;3;3;1;1;100;433;46.34;2283;2283;1776;1776;507;507;20;20;45;45;347;347;212;212;135;135;3;3;12;12;72.8;72.8;34.85;34.85;283;283;246;246;87;87;1444;437647;437647;171.66;171.66;120.41;120.41;44.61;44.61;182.26;182.26;138.47;138.47;15.94;15.94;6.11;6.11;0.11;58;58;160;160;146.6;146.6;91.51;91.51;245.17;245.17;231.83;231.83;104.84;104.84;176.09;176.09;101.85;101.85;58.73;58.73;2852;3090;2656;3281;0;0;1;1
above water air-breather & klye33;klye33;1;0;0.00;603;603;3;3;0;0;0;0;4;4;7;7;4;4;4;4;75;390;50.26;2417;2417;1807;1807;610;610;21;21;56;56;265;265;137;137;128;128;2;2;13;13;66.87;66.87;53.26;53.26;218;218;342;342;87;87;1495;512068;512068;177.79;177.79;147.17;147.17;48.65;48.65;220.67;220.67;133.21;133.21;19.73;19.73;3.8;3.8;0.15;26;26;171.2;171.2;177.2;177.2;122.25;122.25;251.36;251.36;254;254;119.61;119.61;189.32;189.32;126.75;126.75;57.54;57.54;2469;2453;2493;3200;4;4;0;0
kpesch & Reverse2Ky & Rolt1326;kpesch;1;1;100.00;386;386;1;1;1;1;1;1;2;2;5;5;1;1;1;1;50;246;58.48;1286;1286;948;948;338;338;11;11;32;32;383;383;276;276;107;107;3;3;9;9;17.4;17.4;98.87;98.87;39;39;181;181;23;23;1361;436867;436867;200.9;200.9;117.72;117.72;18.8;18.8;211.12;211.12;111.07;111.07;15.24;15.24;6.63;6.63;0.21;32;32;76.4;76.4;121.4;121.4;87.26;87.26;250.16;250.16;200.69;200.69;136.74;136.74;146.2;146.2;106.5;106.5;84.73;84.73;2693;2634;2806;3828;0;0;0;0
DocMcStuffems & Itsa-Nightcrawla & krxtzyy;krxtzyy;1;0;0.00;358;358;0;0;0;0;3;3;3;3;9;9;2;2;1;1;0;390;45.13;2456;2456;1660;1660;796;796;20;20;68;68;386;386;199;199;187;187;2;2;17;17;60.75;60.75;34.95;34.95;349;349;341;341;0;0;1456;537266;537266;211.42;211.42;119.54;119.54;55.1;55.1;226.86;226.86;143.98;143.98;15.22;15.22;6.48;6.48;0.15;43;43;103.5;103.5;123.7;123.7;106.58;106.58;279.48;279.48;234.8;234.8;151.26;151.26;175.71;175.71;117.4;117.4;92.95;92.95;2627;2636;2627;3616;1;1;0;0
