team name;player name;games;wins;win percentage;score;score per game;goals;goals per game;assists;assists per game;saves;saves per game;shots;shots per game;shots conceded;shots conceded per game;goals conceded;goals conceded per game;goals conceded while last defender;goals conceded while last defender per game;shooting percentage;bpm per game;avg boost amount per game;amount collected;amount collected per game;amount collected big pads;amount collected big pads per game;amount collected small pads;amount collected small pads per game;count collected big pads;count collected big pads per game;count collected small pads;count collected small pads per game;amount stolen;amount stolen per game;amount stolen big pads;amount stolen big pads per game;amount stolen small pads;amount stolen small pads per game;count stolen big pads;count stolen big pads per game;count stolen small pads;count stolen small pads per game;0 boost time;0 boost time per game;100 boost time;100 boost time per game;amount used while supersonic;amount used while supersonic per game;amount overfill total;amount overfill total per game;amount overfill stolen;amount overfill stolen per game;avg speed per game;total distance;total distance per game;time slow speed;time slow speed per game;time boost speed;time boost speed per game;time supersonic speed;time supersonic speed per game;time on ground;time on ground per game;time low in air;time low in air per game;time high in air;time high in air per game;time powerslide;time powerslide per game;avg powerslide time per game;count powerslide;count powerslide per game;time most back;time most back per game;time most forward;time most forward per game;time in front of ball;time in front of ball per game;time behind ball;time behind ball per game;time defensive half;time defensive half per game;time offensive half;time offensive half per game;time defensive third;time defensive third per game;time neutral third;time neutral third per game;time offensive third;time offensive third per game;avg distance to ball per game;avg distance to ball has possession per game;avg distance to ball no possession per game;avg distance to team mates per game;demos inflicted;demos inflicted per game;demos taken;demos taken per game
ADHDALT & zidgraal;ADHDALT;1;1;100.00;500;500;2;2;1;1;1;1;3;3;3;3;1;1;1;1;66.67;309;43.78;1327;1327;938;938;389;389;11;11;35;35;132;132;0;0;132;132;0;0;12;12;35.2;35.2;26.03;26.03;230;230;86;86;3;3;1408;326687;326687;142.71;142.71;96.69;96.69;19.29;19.29;161.51;161.51;86.41;86.41;10.78;10.78;1.53;1.53;0.12;13;13;127.3;127.3;118.4;118.4;40.06;40.06;218.63;218.63;160.11;160.11;98.59;98.59;115.87;115.87;79.28;79.28;63.55;63.55;2256;2180;2284;3041;0;0;0;0
AHILLIARD0827 & FREEDOM___1776;AHILLIARD0827;1;1;100.00;374;374;1;1;0;0;1;1;2;2;4;4;1;1;0;0;50;371;61.06;2128;2128;1587;1587;541;541;22;22;47;47;498;498;375;375;123;123;5;5;12;12;34.01;34.01;43.55;43.55;330;330;484;484;124;124;1538;490007;490007;149.3;149.3;141.52;141.52;43.03;43.03;188.11;188.11;142.46;142.46;3.27;3.27;5.17;5.17;0.12;44;44;142.2;142.2;184.2;184.2;101.28;101.28;232.56;232.56;179.32;179.32;154.53;154.53;136.34;136.34;86.69;86.69;110.81;110.81;2394;2345;2432;2947;2;2;0;0
tism twins;AT_AstryxTikTok;1;0;0.00;378;378;1;1;0;0;1;1;4;4;6;6;4;4;3;3;25;435;48.24;2287;2287;1784;1784;503;503;20;20;45;45;683;683;554;554;129;129;7;7;13;13;33.12;33.12;32.99;32.99;183;183;224;224;154;154;1498;491391;491391;167.85;167.85;139.24;139.24;43.27;43.27;192;192;143.31;143.31;15.06;15.06;4.55;4.55;0.08;54;54;158.4;158.4;181.1;181.1;125.92;125.92;224.44;224.44;221.09;221.09;129.26;129.26;175.49;175.49;108.69;108.69;66.18;66.18;2270;1961;2550;2723;0;0;0;0
ZTR_Puq26 & AZEROv_1;AZEROv_1;1;0;0.00;314;314;1;1;0;0;1;1;3;3;6;6;3;3;1;1;33.33;432;55.47;2079;2079;1685;1685;394;394;22;22;36;36;340;340;231;231;109;109;3;3;9;9;39.31;39.31;50.1;50.1;287;287;554;554;68;68;1510;422263;422263;148.81;148.81;110.76;110.76;43.83;43.83;156.68;156.68;132.41;132.41;14.31;14.31;5.13;5.13;0.13;40;40;121.1;121.1;181.9;181.9;111.07;111.07;192.32;192.32;193.23;193.23;110.16;110.16;139.46;139.46;101.02;101.02;62.91;62.91;2015;1824;2216;3094;2;2;1;1
AngelEyes6528 & AceCheston 25;AceCheston 25;1;1;100.00;450;450;1;1;2;2;0;0;6;6;4;4;3;3;3;3;16.67;362;58.98;2504;2504;1861;1861;643;643;23;23;61;61;348;348;100;100;248;248;1;1;23;23;38.2;38.2;53.45;53.45;405;405;478;478;0;0;1412;541660;541660;214.66;214.66;167.42;167.42;32.16;32.16;256.28;256.28;148.59;148.59;9.37;9.37;5.1;5.1;0.13;38;38;248.6;248.6;147.1;147.1;77.83;77.83;336.41;336.41;211.41;211.41;202.83;202.83;158.71;158.71;117.62;117.62;137.91;137.91;2549;2460;2630;3060;0;0;0;0
*********** & Afk Plums & CHOPPER GUNNER;Afk Plums;1;1;100.00;408;408;2;2;1;1;0;0;4;4;5;5;1;1;0;0;50;333;53.83;1925;1925;1338;1338;587;587;16;16;50;50;357;357;174;174;183;183;2;2;16;16;15.45;15.45;25.29;25.29;132;132;267;267;30;30;1352;440287;440287;200.9;200.9;129.32;129.32;21.37;21.37;226.79;226.79;118.03;118.03;6.77;6.77;3.17;3.17;0.16;20;20;179.9;179.9;159.8;159.8;86.08;86.08;265.51;265.51;201.45;201.45;150.13;150.13;148.89;148.89;114.3;114.3;88.4;88.4;2309;2431;2199;2658;3;3;0;0
Alberto3388 & God8826;Alberto3388;1;1;100.00;564;564;2;2;1;1;2;2;4;4;4;4;0;0;0;0;50;474;58.68;2490;2490;2129;2129;361;361;25;25;37;37;597;597;488;488;109;109;5;5;10;10;28.03;28.03;41.75;41.75;278;278;401;401;11;11;1445;427933;427933;153.13;153.13;123.99;123.99;30.74;30.74;188.44;188.44;105.77;105.77;13.64;13.64;3.6;3.6;0.14;26;26;137.1;137.1;166.1;166.1;59.4;59.4;248.46;248.46;182.35;182.35;125.5;125.5;129.28;129.28;109.02;109.02;69.56;69.56;2194;2051;2393;3315;1;1;1;1
Alexpro0790 & xd_fatcat;Alexpro0790;1;1;100.00;888;888;3;3;2;2;3;3;6;6;8;8;4;4;2;2;50;381;54.72;2646;2646;1967;1967;679;679;28;28;56;56;374;374;176;176;198;198;3;3;13;13;27.54;27.54;56.32;56.32;735;735;852;852;139;139;1551;541829;541829;173.06;173.06;149.28;149.28;64.26;64.26;269.93;269.93;112.7;112.7;3.97;3.97;4.69;4.69;0.2;23;23;199.8;199.8;161.1;161.1;95.1;95.1;291.5;291.5;247.39;247.39;139.21;139.21;175.6;175.6;133.41;133.41;77.6;77.6;2554;2491;2649;2917;0;0;0;0
Snek & dis is wokt bol & Allan Cand;Allan Cand;1;1;100.00;530;530;3;3;0;0;0;0;4;4;6;6;3;3;0;0;75;352;51.01;2482;2482;1885;1885;597;597;23;23;46;46;396;396;220;220;176;176;3;3;15;15;33.96;33.96;56.52;56.52;242;242;376;376;80;80;1508;572057;572057;199.27;199.27;155.84;155.84;54.21;54.21;218.12;218.12;177.23;177.23;13.98;13.98;6.77;6.77;0.12;58;58;113.9;113.9;172.8;172.8;139.3;139.3;270.03;270.03;242.82;242.82;166.5;166.5;191.04;191.04;110.79;110.79;107.49;107.49;2745;2605;2876;3536;0;0;2;2
67emma67;Amitto_3034;1;0;0.00;601;601;2;2;0;0;2;2;4;4;6;6;3;3;1;1;50;318;63.35;2076;2076;1554;1554;522;522;22;22;48;48;299;299;130;130;169;169;3;3;15;15;14.32;14.32;74.04;74.04;245;245;676;676;176;176;1455;463454;463454;191.06;191.06;129.59;129.59;32.49;32.49;206.79;206.79;142.05;142.05;4.3;4.3;3.71;3.71;0.12;31;31;148.9;148.9;199.5;199.5;119.68;119.68;233.46;233.46;215.94;215.94;137.21;137.21;164.95;164.95;100.83;100.83;87.36;87.36;2183;1887;2442;3091;0;0;0;0
